0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  0, 0, 0.479397226599, 
1,  2,  0,  0,  0,  0,  0,  0,  1,  2,  0.5,  0,  0,  0,  0,  0,  0,  1,  1,  1,  1,  1.0,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  0,  0,  0,  1, 0.568181818182,  0.425253279415, 
3,  4,  1,  1,  1.0,  0,  0,  0,  1,  2,  0.5,  0,  0,  0,  1,  0,  0,  1,  1,  2,  3,  0.666666666667,  0,  0,  0,  0,  0,  0,  0,  0,  0,  1,  0,  0,  0,  1, 0.797872340426,  0.534717335739, 
3,  6,  1,  4,  0.25,  0,  1,  0.0,  1,  2,  0.5,  2,  0,  2,  1,  0,  0,  1,  1,  3,  4,  0.75,  0,  0,  0,  0,  0,  0,  0,  1,  1,  1,  0,  0,  0,  1, 0.30737704918,  0.421128389515, 
5,  6,  2,  5,  0.4,  0,  1,  0.0,  1,  2,  0.5,  2,  1,  3,  1,  0,  0,  2,  1,  3,  5,  0.6,  0,  0,  0,  0,  0,  0,  0,  1,  1,  1,  1,  0,  1,  1, 0.425170068027,  0.529036218133, 
9,  9,  4,  8,  0.5,  0,  2,  0.0,  1,  2,  0.5,  3,  1,  4,  2,  0,  0,  2,  1,  4,  6,  0.666666666667,  1,  1,  1.0,  0,  0,  0,  0,  1,  1,  2,  1,  0,  1,  1, 0.506756756757,  0.601591580641, 
11,  9,  5,  9,  0.555555555556,  0,  2,  0.0,  1,  2,  0.5,  3,  2,  5,  3,  0,  0,  2,  2,  4,  8,  0.5,  1,  1,  1.0,  0,  0,  0,  0,  1,  1,  2,  1,  0,  1,  1, 0.556680161943,  0.719517907002, 
13,  11,  6,  10,  0.6,  0,  2,  0.0,  1,  2,  0.5,  3,  3,  6,  4,  0,  0,  2,  2,  5,  10,  0.5,  1,  1,  1.0,  0,  0,  0,  1,  1,  2,  2,  1,  0,  1,  2, 0.597426470588,  0.768589988754, 
13,  14,  6,  13,  0.461538461538,  0,  3,  0.0,  1,  2,  0.5,  3,  4,  7,  4,  0,  0,  2,  2,  6,  12,  0.5,  2,  2,  1.0,  0,  0,  0,  1,  4,  5,  3,  1,  0,  1,  2, 0.468299711816,  0.621335302449, 
13,  16,  6,  13,  0.461538461538,  0,  3,  0.0,  1,  2,  0.5,  3,  4,  7,  4,  0,  0,  2,  2,  7,  13,  0.538461538462,  2,  2,  1.0,  0,  0,  0,  1,  4,  5,  3,  1,  0,  1,  2, 0.468299711816,  0.565384315093, 
13,  16,  6,  13,  0.461538461538,  0,  3,  0.0,  1,  2,  0.5,  3,  4,  7,  4,  0,  0,  2,  2,  7,  13,  0.538461538462,  2,  2,  1.0,  0,  0,  0,  1,  4,  5,  3,  1,  0,  1,  2, 0.468299711816,  0.565384315093, 
13,  16,  6,  13,  0.461538461538,  0,  3,  0.0,  1,  2,  0.5,  3,  4,  7,  4,  0,  0,  2,  2,  7,  13,  0.538461538462,  2,  2,  1.0,  0,  0,  0,  1,  4,  5,  3,  1,  0,  1,  2, 0.468299711816,  0.565384315093, 
15,  16,  7,  14,  0.5,  0,  3,  0.0,  1,  2,  0.5,  3,  4,  7,  5,  0,  0,  3,  2,  7,  13,  0.538461538462,  2,  2,  1.0,  0,  0,  0,  1,  4,  5,  3,  1,  0,  2,  2, 0.504032258065,  0.680931517782, 
17,  18,  8,  15,  0.533333333333,  0,  3,  0.0,  1,  2,  0.5,  3,  5,  8,  5,  0,  0,  3,  2,  8,  15,  0.533333333333,  2,  2,  1.0,  0,  0,  0,  1,  4,  5,  3,  1,  0,  2,  2, 0.535264483627,  0.719348387825, 
19,  21,  9,  17,  0.529411764706,  0,  4,  0.0,  1,  2,  0.5,  3,  5,  8,  5,  0,  0,  3,  2,  9,  16,  0.5625,  3,  3,  1.0,  0,  0,  0,  1,  5,  6,  4,  1,  0,  3,  3, 0.531319910515,  0.680360276532, 
19,  21,  9,  17,  0.529411764706,  0,  4,  0.0,  1,  2,  0.5,  3,  5,  8,  5,  0,  0,  3,  2,  9,  16,  0.5625,  3,  3,  1.0,  0,  0,  0,  1,  5,  6,  4,  1,  0,  3,  3, 0.531319910515,  0.680360276532, 
19,  21,  9,  17,  0.529411764706,  0,  4,  0.0,  1,  2,  0.5,  3,  5,  8,  5,  0,  0,  3,  2,  9,  16,  0.5625,  3,  3,  1.0,  0,  0,  0,  1,  5,  6,  4,  1,  0,  3,  3, 0.531319910515,  0.680360276532, 
21,  21,  10,  18,  0.555555555556,  0,  4,  0.0,  1,  2,  0.5,  3,  6,  9,  5,  0,  0,  3,  2,  9,  17,  0.529411764706,  3,  3,  1.0,  0,  0,  0,  1,  5,  6,  4,  1,  0,  3,  3, 0.556144067797,  0.753262782595, 
23,  23,  11,  19,  0.578947368421,  0,  4,  0.0,  1,  2,  0.5,  3,  6,  9,  5,  0,  0,  3,  2,  10,  18,  0.555555555556,  3,  3,  1.0,  0,  0,  0,  1,  5,  6,  4,  1,  0,  3,  3, 0.57847082495,  0.766946063101, 
23,  23,  11,  21,  0.52380952381,  0,  5,  0.0,  1,  2,  0.5,  3,  7,  10,  5,  0,  1,  3,  3,  10,  19,  0.526315789474,  3,  3,  1.0,  0,  0,  0,  1,  7,  8,  4,  1,  0,  3,  4, 0.525594149909,  0.756631417226, 
