L,95,114,37,89,.416,6,22,.273,15,23,.652,15,29,44,24,10,3,11,14,39,74,.527,19,32,.594,17,20,.850,7,34,41,31,9,8,16,18,
W,97,88,34,73,.466,9,18,.500,20,26,.769,8,31,39,21,6,4,12,10,36,77,.468,7,15,.467,9,12,.750,6,27,33,20,6,3,13,19,
L,87,111,30,75,.400,2,16,.125,25,34,.735,11,26,37,15,7,4,11,19,43,85,.506,7,18,.389,18,28,.643,17,39,56,23,7,7,10,23,
L,83,113,29,73,.397,4,16,.250,21,31,.677,15,20,35,11,3,3,16,25,44,77,.571,16,27,.593,9,11,.818,7,23,30,24,11,7,12,29,
W,90,82,34,74,.459,5,18,.278,17,23,.739,11,30,41,16,6,6,8,21,30,73,.411,7,20,.350,15,22,.682,8,28,36,20,3,3,11,19,
W,104,96,39,70,.557,3,12,.250,23,28,.821,8,34,42,19,4,2,13,16,35,80,.438,11,22,.500,15,21,.714,10,25,35,14,8,1,9,22,
W,102,93,33,74,.446,8,20,.400,28,30,.933,5,37,42,18,5,0,13,31,26,70,.371,6,24,.250,35,52,.673,9,34,43,15,6,1,14,20,
L,99,103,36,79,.456,12,23,.522,15,20,.750,7,31,38,24,4,4,12,25,39,83,.470,3,10,.300,22,31,.710,9,34,43,23,2,4,13,21,
W,130,94,47,78,.603,21,35,.600,15,26,.577,4,38,42,35,10,2,20,20,37,90,.411,8,30,.267,12,20,.600,8,31,39,21,14,0,19,24,
L,107,113,39,74,.527,9,21,.429,20,24,.833,5,26,31,28,8,5,14,24,38,88,.432,12,20,.600,25,30,.833,19,32,51,19,9,6,16,22,
L</span>,120,121,42,85,.494,15,33,.455,21,30,.700,5,31,36,36,10,5,16,18,51,100,.510,9,29,.310,10,15,.667,12,37,49,36,8,2,17,21,
L,86,103,29,76,.382,6,26,.231,22,25,.880,9,27,36,21,6,4,18,19,38,83,.458,9,28,.321,18,19,.947,8,38,46,16,12,3,17,20,
L,78,95,25,71,.352,5,17,.294,23,31,.742,13,26,39,11,7,5,16,19,36,74,.486,5,17,.294,18,20,.900,11,34,45,20,10,3,15,22,
W,104,93,34,79,.430,12,26,.462,24,32,.750,9,40,49,22,5,4,10,23,33,88,.375,9,32,.281,18,25,.720,12,31,43,20,7,7,9,26,
L,91,105,36,77,.468,8,21,.381,11,16,.688,5,23,28,13,9,4,13,22,38,71,.535,8,19,.421,21,25,.840,5,36,41,28,8,2,17,18,
L,92,113,37,84,.440,5,15,.333,13,15,.867,11,23,34,24,8,2,15,24,40,78,.513,9,20,.450,24,28,.857,14,33,47,27,8,6,15,17,
