L,91,104,33,81,.407,8,26,.308,17,24,.708,11,28,39,19,5,5,13,14,43,83,.518,4,19,.211,14,18,.778,11,36,47,18,8,5,15,17,
W,113,98,44,103,.427,14,22,.636,11,15,.733,16,39,55,25,3,5,7,25,36,99,.364,6,18,.333,20,34,.588,20,35,55,14,6,5,4,19,
W,115,105,45,81,.556,8,20,.400,17,19,.895,7,32,39,29,3,7,16,15,47,94,.500,6,12,.500,5,8,.625,12,23,35,24,6,2,12,25,
L,101,116,36,87,.414,10,31,.323,19,29,.655,11,19,30,22,9,6,14,28,41,75,.547,6,22,.273,28,34,.824,10,37,47,17,6,3,20,27,
W,104,91,39,80,.488,10,23,.435,16,18,.889,11,36,47,28,4,5,17,18,36,86,.419,6,22,.273,13,15,.867,8,23,31,20,11,1,11,24,
W,96,85,36,82,.439,9,20,.450,15,22,.682,19,33,52,25,6,2,12,17,36,78,.462,3,12,.250,10,14,.714,8,25,33,17,7,2,10,20,
W,109,103,42,82,.512,11,23,.478,14,15,.933,13,31,44,23,7,2,15,16,42,91,.462,3,14,.214,16,21,.762,18,24,42,20,10,2,8,13,
W,90,89,35,84,.417,6,15,.400,14,23,.609,14,37,51,15,5,3,16,13,37,86,.430,5,15,.333,10,13,.769,10,31,41,16,11,1,14,21,
W,109,96,40,82,.488,9,26,.346,20,22,.909,8,39,47,21,9,2,18,20,37,81,.457,7,18,.389,15,19,.789,4,30,34,17,8,4,15,21,
W</span>,118,110,44,99,.444,15,32,.469,15,20,.750,15,31,46,25,5,6,15,25,42,94,.447,3,17,.176,23,31,.742,15,36,51,17,6,3,16,23,
W,108,98,41,76,.539,8,18,.444,18,21,.857,9,37,46,19,5,5,14,25,31,85,.365,3,13,.231,33,35,.943,14,26,40,12,9,4,7,18,
W,91,82,35,86,.407,11,31,.355,10,15,.667,16,29,45,26,10,5,16,14,35,80,.438,5,14,.357,7,12,.583,12,30,42,18,6,5,19,19,
W,98,95,36,88,.409,12,26,.462,14,15,.933,10,29,39,21,11,3,12,18,32,83,.386,5,14,.357,26,29,.897,17,35,52,11,8,1,14,17,
W,113,101,37,86,.430,10,21,.476,29,35,.829,13,34,47,27,8,9,15,22,36,77,.468,7,17,.412,22,30,.733,5,36,41,20,4,4,19,31,
W,102,91,37,84,.440,9,25,.360,19,22,.864,10,36,46,19,3,5,8,15,38,85,.447,6,15,.400,9,14,.643,10,34,44,24,5,3,9,17,
L,106,120,39,86,.453,7,19,.368,21,24,.875,15,24,39,21,4,2,12,20,42,81,.519,10,24,.417,26,31,.839,13,30,43,22,9,4,10,22,
W,114,108,38,87,.437,9,23,.391,29,34,.853,15,37,52,28,6,1,12,19,40,87,.460,10,28,.357,18,23,.783,9,32,41,25,8,7,9,21,
W,106,102,36,76,.474,5,13,.385,29,33,.879,6,34,40,17,3,4,14,20,39,88,.443,9,22,.409,15,17,.882,9,33,42,25,9,2,15,28,
W,111,104,44,98,.449,8,23,.348,15,17,.882,16,31,47,22,7,7,11,16,39,89,.438,5,11,.455,21,24,.875,13,30,43,11,7,7,13,23,
W,130,98,46,83,.554,17,23,.739,21,24,.875,17,33,50,26,9,5,21,17,39,93,.419,4,11,.364,16,19,.842,18,21,39,17,17,3,16,22,
L,106,108,39,87,.448,9,30,.300,19,24,.792,17,33,50,22,4,3,16,13,46,87,.529,8,16,.500,8,11,.727,7,29,36,26,7,3,12,21,
W,105,94,40,85,.471,6,19,.316,19,20,.950,11,33,44,23,6,6,11,19,36,82,.439,1,7,.143,21,23,.913,11,32,43,13,6,5,12,15,
W,111,104,39,89,.438,8,27,.296,25,30,.833,15,37,52,22,4,7,14,20,40,94,.426,5,20,.250,19,24,.792,15,33,48,16,11,6,8,23,
W,139,105,52,93,.559,21,37,.568,14,20,.700,15,31,46,41,9,8,18,16,39,87,.448,9,15,.600,18,26,.692,9,24,33,26,9,5,14,15,
W</span>,111,109,41,99,.414,7,26,.269,22,26,.846,15,32,47,24,9,3,10,21,44,94,.468,3,15,.200,18,27,.667,18,35,53,19,5,5,14,22,
W,119,116,41,92,.446,15,33,.455,22,25,.880,18,38,56,26,2,5,14,16,48,102,.471,9,17,.529,11,16,.688,13,31,44,26,6,1,6,17,
L,109,120,40,94,.426,14,40,.350,15,19,.789,10,35,45,19,5,4,13,27,46,93,.495,7,19,.368,21,26,.808,12,41,53,27,8,1,10,19,
W,110,107,43,98,.439,8,29,.276,16,18,.889,17,28,45,23,3,3,7,21,44,94,.468,6,17,.353,13,19,.684,16,32,48,22,5,3,11,21,
W</span>,116,112,42,96,.438,13,36,.361,19,22,.864,15,45,60,29,2,2,16,10,49,110,.445,8,20,.400,6,12,.500,12,36,48,24,11,5,5,22,
L,107,108,39,77,.506,11,26,.423,18,21,.857,7,34,41,32,6,6,17,12,45,88,.511,8,14,.571,10,11,.909,7,29,36,24,13,1,12,13,
L,108,110,39,88,.443,12,32,.375,18,24,.750,10,28,38,25,5,9,9,13,48,89,.539,2,11,.182,12,15,.800,9,38,47,19,5,10,9,19,
W,98,94,36,91,.396,8,33,.242,18,21,.857,10,33,43,26,5,3,6,22,36,82,.439,3,14,.214,19,26,.731,10,42,52,15,3,4,10,20,
W,134,104,54,93,.581,21,33,.636,5,7,.714,12,40,52,34,8,2,15,25,34,79,.430,7,16,.438,29,36,.806,6,24,30,15,10,2,9,10,
L,99,101,36,99,.364,3,22,.136,24,30,.800,19,40,59,26,7,9,18,20,40,88,.455,4,14,.286,17,24,.708,6,37,43,18,12,3,14,25,
L,119,123,39,90,.433,10,27,.370,31,36,.861,14,37,51,24,3,6,16,37,40,85,.471,7,15,.467,36,50,.720,12,36,48,20,9,3,8,25,
W,110,94,45,95,.474,9,30,.300,11,13,.846,11,36,47,27,6,9,7,16,33,83,.398,7,20,.350,21,27,.778,10,32,42,21,5,2,9,12,
W,112,104,40,93,.430,10,21,.476,22,26,.846,20,29,49,29,3,3,11,14,44,95,.463,4,14,.286,12,17,.706,20,26,46,25,8,4,9,22,
W,108,96,42,88,.477,11,27,.407,13,17,.765,11,37,48,27,6,3,16,12,39,89,.438,6,23,.261,12,18,.667,10,32,42,17,9,2,12,21,
W,109,100,41,86,.477,8,16,.500,19,20,.950,8,39,47,21,3,4,11,23,38,84,.452,8,20,.400,16,20,.800,7,34,41,21,7,3,12,17,
W,127,111,46,90,.511,9,26,.346,26,28,.929,14,41,55,26,6,4,15,20,42,90,.467,7,18,.389,20,25,.800,4,26,30,15,5,3,8,23,
L,113,126,44,97,.454,8,25,.320,17,22,.773,14,23,37,21,12,3,11,23,45,86,.523,16,33,.485,20,24,.833,17,35,52,27,5,3,18,18,
L,97,105,40,86,.465,7,19,.368,10,16,.625,13,32,45,23,4,5,9,12,42,87,.483,10,15,.667,11,17,.647,15,30,45,16,3,8,7,14,
W,110,105,38,88,.432,4,18,.222,30,34,.882,16,24,40,29,7,6,9,21,39,79,.494,10,23,.435,17,20,.850,7,28,35,27,5,6,19,30,
W,115,104,46,95,.484,4,16,.250,19,24,.792,13,37,50,26,7,5,12,23,38,89,.427,9,22,.409,19,22,.864,8,32,40,24,5,5,10,22,
L,88,103,28,83,.337,6,21,.286,26,33,.788,12,42,54,16,3,6,14,19,38,91,.418,10,25,.400,17,21,.810,10,41,51,22,8,4,9,21,
L,81,98,30,87,.345,4,24,.167,17,22,.773,12,28,40,18,4,2,12,12,43,83,.518,6,13,.462,6,10,.600,9,37,46,24,9,2,13,20,
W,106,103,35,76,.461,8,18,.444,28,35,.800,11,31,42,20,5,3,14,24,40,87,.460,6,20,.300,17,25,.680,9,29,38,27,2,3,12,30,
L,90,100,37,81,.457,5,19,.263,11,12,.917,7,38,45,23,3,7,16,17,37,84,.440,7,17,.412,19,22,.864,5,34,39,22,10,3,6,16,
W,94,90,30,79,.380,8,21,.381,26,33,.788,12,37,49,17,5,5,14,16,36,90,.400,4,21,.190,14,20,.700,15,33,48,18,8,5,9,24,
L</span>,113,118,45,104,.433,7,20,.350,16,20,.800,13,34,47,21,3,5,13,27,42,92,.457,5,13,.385,29,35,.829,11,35,46,22,10,9,12,20,
W,117,110,40,83,.482,8,23,.348,29,38,.763,10,37,47,28,7,7,13,30,40,97,.412,5,17,.294,25,34,.735,17,33,50,17,6,5,12,25,
L,95,98,32,85,.376,7,23,.304,24,27,.889,13,29,42,17,8,3,17,14,40,83,.482,7,14,.500,11,12,.917,10,34,44,14,8,3,16,22,
L,117,122,43,84,.512,13,31,.419,18,22,.818,9,23,32,26,2,2,16,27,46,79,.582,4,10,.400,26,31,.839,5,28,33,24,13,2,8,20,
L,109,111,42,93,.452,7,22,.318,18,25,.720,13,32,45,18,6,5,14,20,43,88,.489,9,24,.375,16,21,.762,9,31,40,16,9,5,14,20,
W,102,94,39,91,.429,7,20,.350,17,17,1.000,12,33,45,16,5,9,11,19,37,82,.451,6,13,.462,14,18,.778,9,31,40,20,8,5,14,18,
W,108,97,40,83,.482,13,28,.464,15,16,.938,12,34,46,19,4,7,12,23,37,94,.394,9,28,.321,14,20,.700,21,27,48,18,5,2,14,21,
W,100,95,28,76,.368,12,31,.387,32,38,.842,7,34,41,17,8,12,13,21,37,103,.359,4,20,.200,17,26,.654,27,37,64,19,7,5,15,25,
W,124,80,46,86,.535,13,31,.419,19,21,.905,13,40,53,29,6,6,11,15,32,81,.395,4,22,.182,12,17,.706,7,22,29,18,8,1,12,18,
W,102,96,37,81,.457,5,27,.185,23,24,.958,9,43,52,20,6,3,14,26,33,83,.398,7,23,.304,23,35,.657,10,30,40,20,4,2,11,24,
L,106,107,43,96,.448,9,29,.310,11,19,.579,20,33,53,22,8,5,20,13,43,94,.457,8,18,.444,13,15,.867,12,32,44,29,12,5,16,19,
W,102,78,35,79,.443,13,29,.448,19,21,.905,7,46,53,23,4,2,16,21,29,88,.330,4,27,.148,16,19,.842,8,29,37,20,4,2,8,17,
L,98,103,38,83,.458,7,26,.269,15,21,.714,14,35,49,17,5,6,19,29,37,79,.468,4,13,.308,25,34,.735,9,29,38,17,10,4,9,22,
L</span>,113,118,39,96,.406,9,25,.360,26,33,.788,22,34,56,24,7,10,20,34,38,89,.427,9,29,.310,33,45,.733,13,35,48,13,15,5,13,27,
L,99,109,35,86,.407,7,17,.412,22,29,.759,16,24,40,18,3,2,8,21,47,84,.560,6,12,.500,9,13,.692,9,32,41,27,7,4,11,18,
L,90,103,32,83,.386,4,21,.190,22,30,.733,14,34,48,13,3,2,12,17,38,88,.432,11,24,.458,16,22,.727,15,40,55,21,11,2,12,21,
W,111,103,38,78,.487,14,33,.424,21,27,.778,6,31,37,23,3,6,16,19,41,86,.477,3,11,.273,18,21,.857,8,36,44,22,6,3,10,22,
L,112,113,37,88,.420,12,28,.429,26,30,.867,12,36,48,25,6,4,12,16,42,88,.477,11,30,.367,18,22,.818,10,31,41,17,7,7,12,29,
W</span>,120,115,42,97,.433,12,39,.308,24,27,.889,11,36,47,25,6,5,16,22,45,98,.459,8,17,.471,17,26,.654,12,41,53,28,10,3,19,31,
W,116,103,41,81,.506,14,35,.400,20,25,.800,11,32,43,32,5,1,9,18,38,90,.422,12,27,.444,15,17,.882,15,28,43,25,5,5,11,21,
L,94,124,34,84,.405,9,27,.333,17,22,.773,8,28,36,17,4,3,9,18,49,94,.521,8,19,.421,18,19,.947,12,38,50,28,7,8,5,19,
L,91,93,28,74,.378,11,39,.282,24,27,.889,10,34,44,18,6,2,15,17,37,84,.440,5,15,.333,14,23,.609,13,35,48,16,14,4,9,24,
L,85,95,32,86,.372,7,26,.269,14,17,.824,16,34,50,17,4,4,15,14,37,85,.435,6,17,.353,15,22,.682,16,34,50,19,10,3,13,16,
W,100,85,37,80,.463,10,26,.385,16,21,.762,13,34,47,24,4,5,13,20,34,84,.405,4,22,.182,13,17,.765,10,29,39,17,6,1,10,19,
W,91,74,35,80,.438,10,22,.455,11,16,.688,10,37,47,19,8,7,9,14,33,84,.393,3,17,.176,5,7,.714,12,34,46,23,5,1,12,16,
W,105,98,39,75,.520,5,15,.333,22,25,.880,7,32,39,23,6,3,13,16,41,89,.461,5,17,.294,11,18,.611,13,28,41,28,11,2,10,19,
W,124,112,46,99,.465,13,29,.448,19,21,.905,11,39,50,32,10,5,10,18,41,92,.446,11,25,.440,19,22,.864,9,36,45,31,7,10,11,16,
L,93,109,35,81,.432,6,21,.286,17,27,.630,13,35,48,20,5,8,15,23,39,97,.402,6,21,.286,25,31,.806,23,36,59,17,7,4,12,20,
W,100,94,41,87,.471,5,22,.227,13,15,.867,14,36,50,20,5,6,14,17,38,90,.422,4,12,.333,14,18,.778,13,25,38,21,10,4,10,19,
W,100,99,38,75,.507,7,23,.304,17,22,.773,5,38,43,26,4,4,18,19,39,91,.429,5,11,.455,16,22,.727,14,31,45,19,10,2,11,19,
W,111,99,40,87,.460,11,22,.500,20,24,.833,9,32,41,23,7,3,8,12,40,86,.465,6,13,.462,13,16,.813,13,34,47,26,3,4,13,19,
W</span>,119,117,43,86,.500,10,24,.417,23,32,.719,7,39,46,26,7,3,14,12,44,91,.484,17,37,.459,12,16,.750,6,32,38,22,10,0,14,27,
W,110,104,42,101,.416,10,26,.385,16,22,.727,24,41,65,29,5,2,10,23,34,84,.405,8,34,.235,28,33,.848,8,34,42,20,4,4,8,20,
W,106,89,39,87,.448,11,29,.379,17,22,.773,13,29,42,23,4,9,10,19,33,81,.407,2,16,.125,21,26,.808,14,29,43,19,9,5,13,28,
L,94,103,34,83,.410,9,26,.346,17,19,.895,10,28,38,20,5,8,10,26,34,81,.420,4,10,.400,31,35,.886,14,35,49,14,6,2,10,24,
L,90,95,37,92,.402,7,27,.259,9,14,.643,17,39,56,20,9,2,19,19,36,81,.444,6,19,.316,17,21,.810,7,34,41,22,11,7,17,16,
W,101,82,37,75,.493,8,25,.320,19,25,.760,9,39,48,21,7,4,11,20,31,85,.365,9,21,.429,11,14,.786,13,28,41,18,5,3,14,19,
W,108,87,40,77,.519,12,30,.400,16,19,.842,12,41,53,25,3,6,17,21,33,90,.367,5,23,.217,16,16,1.000,8,26,34,14,6,4,7,17,
L,102,106,36,80,.450,10,25,.400,20,25,.800,9,34,43,25,2,3,16,26,40,81,.494,5,12,.417,21,30,.700,8,29,37,17,8,4,7,19,
W,116,100,45,100,.450,16,31,.516,10,14,.714,16,35,51,27,7,11,10,21,36,91,.396,5,13,.385,23,30,.767,18,37,55,14,5,7,15,22,
W,102,100,40,93,.430,8,25,.320,14,16,.875,15,33,48,25,6,4,12,21,35,75,.467,7,16,.438,23,27,.852,6,32,38,16,5,3,13,16,
W,130,113,45,88,.511,16,33,.485,24,29,.828,12,34,46,30,7,9,14,21,39,90,.433,8,23,.348,27,33,.818,15,32,47,21,10,2,12,24,
W,97,87,33,78,.423,11,26,.423,20,27,.741,13,34,47,26,6,3,14,16,35,89,.393,1,19,.053,16,17,.941,12,31,43,15,7,2,9,24,
W,102,93,38,76,.500,7,19,.368,19,23,.826,10,33,43,20,7,1,18,21,38,85,.447,5,19,.263,12,19,.632,13,28,41,16,11,4,11,23,
W,105,87,39,79,.494,9,16,.563,18,22,.818,6,40,46,26,8,5,17,19,30,83,.361,8,22,.364,19,28,.679,11,37,48,14,9,2,14,18,
W,94,88,37,86,.430,7,19,.368,13,15,.867,10,45,55,20,7,3,16,13,37,95,.389,5,23,.217,9,12,.750,12,34,46,17,12,1,8,15,
W,114,104,44,89,.494,7,27,.259,19,23,.826,18,34,52,30,6,5,15,19,42,84,.500,0,8,.000,20,24,.833,7,22,29,28,11,6,10,20,
W,105,97,39,92,.424,12,27,.444,15,20,.750,10,40,50,21,4,7,8,18,41,94,.436,5,15,.333,10,15,.667,10,37,47,29,3,5,6,20,
L,99,112,39,97,.402,8,28,.286,13,18,.722,15,30,45,22,6,6,7,18,45,84,.536,6,13,.462,16,26,.615,8,38,46,28,7,4,9,14,
W,107,93,39,86,.453,12,33,.364,17,25,.680,15,39,54,27,8,9,18,17,39,90,.433,2,9,.222,13,20,.650,11,32,43,24,12,4,14,23,
W,105,103,43,86,.500,5,22,.227,14,17,.824,4,33,37,26,7,5,12,19,41,81,.506,7,20,.350,14,19,.737,7,34,41,21,8,2,14,19,
W,88,82,33,83,.398,4,21,.190,18,23,.783,5,43,48,20,9,5,12,16,36,91,.396,5,18,.278,5,8,.625,11,40,51,19,5,5,17,19,
W,103,99,36,85,.424,10,28,.357,21,29,.724,16,28,44,21,8,2,9,17,41,79,.519,5,19,.263,12,14,.857,4,33,37,20,6,4,13,23,
W,98,86,41,84,.488,9,21,.429,7,8,.875,10,37,47,25,4,7,13,12,34,97,.351,5,22,.227,13,16,.813,17,30,47,23,7,2,6,8,
L,82,90,31,80,.388,10,35,.286,10,12,.833,11,27,38,20,7,10,20,25,32,81,.395,1,12,.083,25,33,.758,20,36,56,22,13,3,18,19,
L,106,115,43,88,.489,12,24,.500,8,11,.727,11,26,37,20,3,5,10,17,44,88,.500,5,15,.333,22,28,.786,14,33,47,18,5,3,7,11,
W,95,85,40,90,.444,5,17,.294,10,12,.833,11,35,46,21,9,5,12,21,34,88,.386,4,15,.267,13,16,.813,12,37,49,16,8,2,13,18,
W,108,95,41,89,.461,7,18,.389,19,22,.864,11,35,46,18,8,2,11,19,38,78,.487,4,11,.364,15,22,.682,9,33,42,19,5,4,15,21,
W,104,97,41,87,.471,7,23,.304,15,29,.517,16,36,52,25,4,3,14,19,37,77,.481,7,19,.368,16,22,.727,5,27,32,16,8,0,13,25,
W</span>,129,119,47,110,.427,13,35,.371,22,23,.957,15,43,58,18,12,5,14,24,45,109,.413,8,20,.400,21,26,.808,17,43,60,24,8,4,16,22,
W,114,88,48,90,.533,9,25,.360,9,15,.600,10,35,45,25,11,3,13,25,30,85,.353,3,15,.200,25,28,.893,20,28,48,15,7,6,16,11,
L,95,110,34,76,.447,10,27,.370,17,18,.944,5,30,35,19,9,5,22,23,41,87,.471,13,36,.361,15,20,.750,7,35,42,22,14,3,16,22,
W</span>,115,111,38,91,.418,17,31,.548,22,24,.917,9,37,46,22,6,2,14,20,46,101,.455,6,19,.316,13,15,.867,13,40,53,20,8,5,11,28,
W,114,93,42,88,.477,18,43,.419,12,14,.857,9,39,48,25,10,8,19,22,36,81,.444,3,14,.214,18,33,.545,9,33,42,16,13,7,18,14,
W,101,79,38,81,.469,16,36,.444,9,12,.750,7,41,48,25,8,7,11,15,31,93,.333,7,27,.259,10,15,.667,15,34,49,19,6,1,11,13,
W</span>,102,97,38,95,.400,12,36,.333,14,18,.778,15,36,51,21,5,8,14,17,40,99,.404,4,22,.182,13,15,.867,13,36,49,14,10,2,10,21,
L,107,115,42,93,.452,13,33,.394,10,12,.833,11,33,44,24,6,7,18,23,43,84,.512,6,17,.353,23,31,.742,10,36,46,17,9,5,14,15,
W,98,94,33,83,.398,11,26,.423,21,24,.875,10,35,45,18,7,4,9,12,37,88,.420,4,14,.286,16,20,.800,11,38,49,20,5,0,10,20,
W,99,83,40,95,.421,8,27,.296,11,15,.733,15,35,50,19,5,6,7,21,29,77,.377,3,14,.214,22,30,.733,10,32,42,15,6,7,9,13,
W,103,92,36,76,.474,10,26,.385,21,26,.808,6,37,43,22,6,8,20,17,37,92,.402,3,21,.143,15,20,.750,17,32,49,22,10,0,16,22,
W,106,94,41,86,.477,13,31,.419,11,17,.647,6,37,43,28,5,0,11,18,36,81,.444,7,22,.318,15,19,.789,7,38,45,29,2,4,13,22,
L,94,100,35,87,.402,6,26,.231,18,20,.900,11,37,48,22,5,1,12,18,37,88,.420,8,23,.348,18,19,.947,7,37,44,20,9,2,7,22,
L,96,110,37,74,.500,6,19,.316,16,20,.800,2,30,32,20,6,6,16,15,42,94,.447,11,29,.379,15,17,.882,15,34,49,34,12,4,12,18,
L,98,102,36,93,.387,13,36,.361,13,15,.867,15,25,40,20,7,5,7,22,39,77,.506,8,15,.533,16,24,.667,11,39,50,21,4,4,14,18,
W,98,94,35,88,.398,11,36,.306,17,26,.654,9,26,35,21,16,3,13,21,34,76,.447,4,12,.333,22,30,.733,11,42,53,13,8,5,21,22,
L,113,118,39,87,.448,13,32,.406,22,28,.786,10,34,44,21,8,4,14,18,47,92,.511,9,27,.333,15,24,.625,11,39,50,24,11,1,13,21,
L,89,90,33,89,.371,9,28,.321,14,19,.737,13,32,45,16,8,6,10,13,39,87,.448,7,19,.368,5,7,.714,10,37,47,23,8,5,16,19,
W,103,96,35,87,.402,13,31,.419,20,20,1.000,8,36,44,22,8,1,12,14,40,82,.488,5,15,.333,11,14,.786,2,39,41,24,8,3,12,19,
