W,90,83,36,71,.507,3,13,.231,15,17,.882,6,28,34,17,12,6,22,16,34,74,.459,5,16,.313,10,12,.833,5,26,31,19,10,4,23,22,
L,81,82,31,86,.360,9,24,.375,10,14,.714,13,29,42,20,12,8,15,24,31,76,.408,3,16,.188,17,19,.895,13,35,48,20,5,3,18,16,
L,100,109,40,89,.449,9,32,.281,11,13,.846,14,35,49,21,7,3,16,26,35,79,.443,10,27,.370,29,38,.763,10,33,43,23,9,1,12,16,
L,97,102,35,82,.427,8,28,.286,19,23,.826,11,22,33,12,11,4,14,27,30,71,.423,8,21,.381,34,42,.810,16,35,51,17,9,5,22,25,
W,101,91,42,90,.467,12,26,.462,5,9,.556,12,25,37,25,5,9,12,22,31,76,.408,4,16,.250,25,30,.833,10,31,41,13,4,8,14,15,
L,89,120,31,82,.378,6,22,.273,21,29,.724,9,24,33,16,6,1,10,22,41,76,.539,12,28,.429,26,30,.867,9,42,51,22,5,4,13,19,
W,95,91,37,88,.420,12,34,.353,9,13,.692,8,29,37,24,11,3,3,19,35,77,.455,5,24,.208,16,21,.762,8,39,47,22,1,6,15,15,
L,106,109,38,87,.437,8,20,.400,22,27,.815,10,26,36,20,6,5,9,28,31,68,.456,9,28,.321,38,44,.864,11,32,43,14,6,6,14,19,
L,90,110,34,90,.378,10,30,.333,12,16,.750,19,29,48,19,6,3,14,20,44,78,.564,9,22,.409,13,17,.765,5,31,36,20,9,4,13,15,
L,86,92,33,76,.434,6,24,.250,14,18,.778,10,25,35,16,9,3,13,22,35,70,.500,7,19,.368,15,21,.714,10,27,37,19,6,4,15,20,
L</span>,96,103,37,100,.370,8,30,.267,14,17,.824,16,36,52,15,9,5,15,32,33,87,.379,9,30,.300,28,36,.778,10,39,49,16,7,8,14,19,
L,89,98,36,82,.439,11,29,.379,6,15,.400,11,29,40,24,7,3,9,24,37,76,.487,7,19,.368,17,22,.773,11,34,45,23,4,4,12,18,
