W,119,80,46,80,.575,4,16,.250,23,26,.885,13,43,56,21,6,8,14,18,28,89,.315,6,26,.231,18,26,.692,16,21,37,17,3,1,11,23,
L,73,81,27,84,.321,7,24,.292,12,14,.857,10,37,47,18,5,6,16,22,30,84,.357,5,19,.263,16,21,.762,10,37,47,21,7,10,13,19,
W,108,98,39,79,.494,9,23,.391,21,26,.808,6,30,36,23,11,7,13,17,37,77,.481,12,26,.462,12,19,.632,12,32,44,26,9,3,22,22,
L,91,104,35,87,.402,6,22,.273,15,20,.750,9,40,49,17,10,3,21,27,40,83,.482,6,20,.300,18,31,.581,5,39,44,26,11,5,15,20,
W,110,100,36,80,.450,9,18,.500,29,40,.725,10,30,40,19,6,6,9,23,35,83,.422,9,27,.333,21,32,.656,15,37,52,20,4,3,12,32,
W,118,98,47,101,.465,5,16,.313,19,25,.760,21,41,62,25,11,10,17,21,39,90,.433,8,23,.348,12,20,.600,10,32,42,22,11,12,16,23,
W,101,96,38,74,.514,6,15,.400,19,22,.864,12,35,47,22,7,3,19,15,38,87,.437,12,24,.500,8,11,.727,10,25,35,19,7,4,12,22,
W,102,97,39,77,.506,5,13,.385,19,23,.826,4,34,38,19,5,4,9,19,38,89,.427,7,21,.333,14,17,.824,12,29,41,25,2,5,8,21,
W,94,91,34,82,.415,5,15,.333,21,28,.750,14,28,42,18,10,8,10,20,36,78,.462,6,14,.429,13,18,.722,10,34,44,20,4,6,18,28,
L,96,98,36,86,.419,3,16,.188,21,22,.955,9,34,43,16,5,7,8,20,37,84,.440,10,20,.500,14,21,.667,10,34,44,24,4,6,10,21,
L,87,109,31,76,.408,10,23,.435,15,20,.750,11,30,41,18,0,2,18,22,43,84,.512,9,18,.500,14,20,.700,9,28,37,21,8,5,7,20,
L,86,112,34,74,.459,7,16,.438,11,15,.733,7,28,35,22,7,6,17,22,40,76,.526,13,28,.464,19,25,.760,6,28,34,26,8,4,12,15,
L,94,105,32,67,.478,7,16,.438,23,29,.793,10,31,41,14,5,2,20,27,36,81,.444,8,20,.400,25,31,.806,15,27,42,23,10,2,10,23,
W,94,83,40,73,.548,4,16,.250,10,13,.769,8,35,43,22,5,4,16,22,32,91,.352,3,19,.158,16,19,.842,20,21,41,16,6,1,10,23,
W,101,94,39,67,.582,9,21,.429,14,22,.636,4,39,43,27,7,12,21,19,35,90,.389,8,26,.308,16,18,.889,9,25,34,25,13,2,10,20,
W</span>,112,104,41,104,.394,7,24,.292,23,25,.920,18,44,62,24,6,5,10,24,37,91,.407,7,23,.304,23,30,.767,8,36,44,24,9,7,11,21,
W,99,90,31,81,.383,6,18,.333,31,38,.816,16,36,52,13,9,4,15,17,35,81,.432,9,23,.391,11,20,.550,11,34,45,21,3,6,18,33,
L,86,92,31,73,.425,5,23,.217,19,27,.704,6,34,40,12,3,5,13,25,32,82,.390,4,17,.235,24,29,.828,10,35,45,15,6,2,10,26,
W,91,79,34,79,.430,2,11,.182,21,25,.840,13,38,51,27,4,9,16,18,28,77,.364,5,11,.455,18,24,.750,10,26,36,17,12,10,13,25,
L,71,82,27,74,.365,6,15,.400,11,14,.786,8,27,35,14,7,5,10,19,33,75,.440,5,13,.385,11,17,.647,10,37,47,14,4,8,12,18,
L,77,89,27,73,.370,4,10,.400,19,21,.905,6,36,42,11,5,4,15,21,35,84,.417,4,15,.267,15,16,.938,9,37,46,22,7,7,10,20,
W,84,83,30,81,.370,7,14,.500,17,21,.810,11,26,37,18,8,0,10,21,28,61,.459,6,19,.316,21,29,.724,5,32,37,13,6,9,18,22,
L,78,91,28,79,.354,2,13,.154,20,25,.800,13,35,48,13,5,9,17,19,34,87,.391,7,23,.304,16,17,.941,12,31,43,20,6,4,8,21,
L,76,90,29,78,.372,8,22,.364,10,16,.625,10,31,41,21,8,3,15,21,34,76,.447,5,14,.357,17,21,.810,10,35,45,20,6,1,15,21,
L,77,103,26,69,.377,6,14,.429,19,24,.792,7,27,34,14,4,3,15,22,37,80,.463,8,17,.471,21,25,.840,15,25,40,18,10,5,8,19,
W,101,94,39,79,.494,5,18,.278,18,24,.750,10,37,47,24,4,7,10,21,34,93,.366,7,16,.438,19,28,.679,17,30,47,16,7,4,5,18,
L,94,102,33,78,.423,6,11,.545,22,28,.786,8,31,39,19,6,3,10,19,40,84,.476,10,22,.455,12,16,.750,9,33,42,23,6,5,11,20,
L,88,107,32,78,.410,5,20,.250,19,30,.633,10,25,35,18,9,3,11,26,41,73,.562,12,27,.444,13,17,.765,5,35,40,22,4,3,15,26,
W,104,102,41,85,.482,11,24,.458,11,19,.579,8,33,41,26,4,5,11,24,38,87,.437,4,16,.250,22,29,.759,14,34,48,21,6,5,11,20,
L,86,98,31,65,.477,8,14,.571,16,19,.842,5,26,31,20,5,3,16,23,35,75,.467,6,16,.375,22,28,.786,11,29,40,14,10,4,9,22,
W,102,97,38,72,.528,9,20,.450,17,23,.739,10,36,46,23,3,4,21,21,36,84,.429,7,28,.250,18,19,.947,8,24,32,21,12,4,9,24,
W,101,86,41,88,.466,11,23,.478,8,11,.727,15,37,52,26,5,2,12,17,32,79,.405,5,15,.333,17,24,.708,9,31,40,14,9,5,10,16,W,103,91,38,81,.469,8,25,.320,19,28,.679,14,36,50,22,5,13,17,24,34,89,.382,6,21,.286,17,30,.567,15,27,42,17,10,5,11,29,
L,89,97,34,74,.459,8,21,.381,13,16,.813,11,35,46,19,5,3,18,15,35,79,.443,7,19,.368,20,27,.741,11,29,40,20,11,2,9,21,
L,92,102,31,81,.383,12,32,.375,18,21,.857,11,33,44,25,5,5,18,26,35,69,.507,7,20,.350,25,33,.758,3,34,37,26,10,6,12,20,
L,81,87,31,78,.397,6,24,.250,13,22,.591,15,32,47,14,4,9,17,17,37,83,.446,7,21,.333,6,7,.857,9,30,39,20,12,5,12,22,
L</span>,94,96,35,90,.389,8,27,.296,16,20,.800,14,43,57,22,3,9,18,27,34,91,.374,7,17,.412,21,23,.913,7,36,43,24,7,7,12,22,
L,98,101,40,88,.455,5,19,.263,13,13,1.000,14,28,42,18,2,6,13,17,39,85,.459,9,27,.333,14,16,.875,9,29,38,26,6,3,12,19,
L,90,97,33,77,.429,8,24,.333,16,25,.640,8,30,38,11,5,3,18,24,39,81,.481,2,11,.182,17,23,.739,13,36,49,23,8,4,14,25,
W,97,86,39,90,.433,6,15,.400,13,15,.867,13,31,44,16,3,3,7,19,32,74,.432,6,21,.286,16,21,.762,5,32,37,18,5,6,11,18,
W,81,75,30,80,.375,8,26,.308,13,15,.867,16,37,53,13,5,5,15,17,29,68,.426,9,20,.450,8,18,.444,6,22,28,18,11,5,9,18,
L,87,108,34,84,.405,8,22,.364,11,22,.500,11,31,42,17,2,7,13,19,43,87,.494,8,23,.348,14,25,.560,13,33,46,20,8,5,8,25,
W,99,90,37,77,.481,7,18,.389,18,25,.720,10,36,46,18,5,6,14,22,35,83,.422,4,17,.235,16,23,.696,10,24,34,18,6,7,13,19,
W,88,86,35,78,.449,2,15,.133,16,24,.667,14,37,51,15,3,3,11,13,37,86,.430,5,14,.357,7,12,.583,12,29,41,18,6,6,5,21,
L,83,106,31,84,.369,7,23,.304,14,20,.700,15,32,47,18,9,5,14,20,38,85,.447,12,31,.387,18,20,.900,13,38,51,17,10,4,12,19,
W,111,100,37,77,.481,13,26,.500,24,36,.667,8,36,44,20,6,4,12,21,40,80,.500,8,24,.333,12,21,.571,6,31,37,21,6,6,12,28,
L,100,106,40,87,.460,10,21,.476,10,18,.556,7,29,36,23,9,1,12,23,41,74,.554,5,15,.333,19,29,.655,8,37,45,21,8,5,15,20,
W,98,83,41,94,.436,4,16,.250,12,14,.857,17,36,53,25,7,3,11,17,31,70,.443,7,18,.389,14,16,.875,2,30,32,16,7,5,18,17,
L,97,109,35,89,.393,7,22,.318,20,26,.769,15,33,48,26,2,1,7,23,41,78,.526,7,16,.438,20,32,.625,9,35,44,20,4,6,9,20,
L,99,116,41,85,.482,4,13,.308,13,17,.765,8,33,41,20,8,3,19,24,43,86,.500,12,25,.480,18,26,.692,9,35,44,18,13,5,12,19,
L,82,88,36,91,.396,5,18,.278,5,8,.625,11,40,51,19,5,5,17,19,33,83,.398,4,21,.190,18,23,.783,5,43,48,20,9,5,12,16,
L</span>,101,102,36,96,.375,6,26,.231,23,29,.793,9,34,43,18,10,5,8,33,36,83,.434,2,10,.200,28,40,.700,11,38,49,16,6,2,14,24,
L,92,108,37,84,.440,9,27,.333,9,17,.529,8,34,42,23,6,2,17,22,40,77,.519,9,21,.429,19,27,.704,6,41,47,27,11,7,16,20,
L,96,103,35,89,.393,9,27,.333,17,22,.773,12,31,43,27,6,1,11,18,42,88,.477,7,24,.292,12,14,.857,10,40,50,25,7,7,12,17,
L,94,106,33,80,.413,8,22,.364,20,23,.870,6,33,39,24,4,7,12,22,38,91,.418,10,26,.385,20,22,.909,16,36,52,21,2,3,10,23,
L,85,95,34,88,.386,4,15,.267,13,16,.813,12,37,49,16,8,2,13,18,40,90,.444,5,17,.294,10,12,.833,11,35,46,21,9,5,12,21,
W,110,91,40,83,.482,7,17,.412,23,27,.852,11,42,53,21,7,2,13,20,29,88,.330,10,26,.385,23,29,.793,11,27,38,14,10,5,9,20,
L,100,102,40,90,.444,4,19,.211,16,23,.696,14,29,43,27,6,4,12,30,34,78,.436,6,18,.333,28,45,.622,14,37,51,20,7,4,12,15,
L,73,76,27,88,.307,7,23,.304,12,17,.706,11,39,50,17,5,2,14,24,30,82,.366,2,16,.125,14,19,.737,9,40,49,14,7,7,16,20,
W,100,96,42,84,.500,6,19,.316,10,14,.714,8,28,36,25,9,6,13,17,36,77,.468,5,11,.455,19,24,.792,9,34,43,23,8,1,16,19,
W,96,84,39,78,.500,5,15,.333,13,18,.722,3,35,38,24,9,12,9,19,33,83,.398,4,20,.200,14,19,.737,9,37,46,15,4,2,15,18,
L,109,119,42,83,.506,9,20,.450,16,22,.727,11,33,44,25,3,4,18,22,47,86,.547,10,26,.385,15,29,.517,12,30,42,25,11,6,9,22,
W,110,85,44,86,.512,9,18,.500,13,18,.722,7,38,45,33,11,5,10,25,28,77,.364,7,25,.280,22,27,.815,5,30,35,15,2,4,15,20,
L,90,92,36,83,.434,5,13,.385,13,21,.619,7,37,44,18,5,8,13,25,29,84,.345,5,13,.385,29,33,.879,14,32,46,17,8,7,10,16,
W,106,95,35,79,.443,10,18,.556,26,30,.867,11,28,39,23,4,4,10,18,38,77,.494,5,16,.313,14,18,.778,8,28,36,20,5,8,11,24,
W,94,91,35,81,.432,8,20,.400,16,20,.800,10,35,45,24,7,3,15,12,38,89,.427,7,24,.292,8,10,.800,10,33,43,28,10,7,12,18,
L,87,88,33,90,.367,8,28,.286,13,18,.722,16,34,50,21,5,2,14,21,27,71,.380,6,18,.333,28,30,.933,5,32,37,14,8,3,11,20,
W,105,101,35,74,.473,7,13,.538,28,30,.933,8,27,35,20,8,3,10,24,35,81,.432,4,23,.174,27,34,.794,14,27,41,16,6,6,10,24,
L,102,117,37,81,.457,6,26,.231,22,23,.957,5,36,41,24,4,2,17,19,45,91,.495,12,28,.429,15,20,.750,10,29,39,30,11,3,11,23,
W</span>,107,103,34,92,.370,9,23,.391,30,34,.882,16,40,56,21,5,9,16,18,41,103,.398,10,34,.294,11,16,.688,13,37,50,25,10,7,10,27,
L,92,93,29,87,.333,4,18,.222,30,42,.714,19,35,54,16,9,5,13,27,32,80,.400,11,24,.458,18,25,.720,12,32,44,21,4,12,16,31,
L,101,110,39,80,.488,5,18,.278,18,30,.600,10,31,41,22,9,5,17,19,41,87,.471,10,20,.500,18,19,.947,7,27,34,22,11,3,15,23,
L,96,98,40,89,.449,6,18,.333,10,12,.833,12,32,44,22,8,4,12,20,32,85,.376,13,31,.419,21,24,.875,15,34,49,17,6,5,15,17,
L</span>,71,80,30,84,.357,2,21,.095,9,13,.692,7,49,56,18,5,10,19,23,31,101,.307,2,15,.133,16,25,.640,14,44,58,16,7,5,7,16,
L,98,110,39,85,.459,6,27,.222,14,18,.778,11,32,43,21,12,0,19,21,37,72,.514,12,31,.387,24,33,.727,7,32,39,26,13,2,19,19,
L,91,110,31,78,.397,5,25,.200,24,26,.923,10,32,42,22,7,2,18,21,39,78,.500,13,29,.448,19,26,.731,9,34,43,30,12,3,16,23,
L,87,89,32,78,.410,3,15,.200,20,23,.870,8,29,37,14,9,3,18,22,36,75,.480,4,17,.235,13,15,.867,4,32,36,20,8,0,16,25,
W,106,99,43,83,.518,8,20,.400,12,18,.667,9,38,47,27,8,5,14,23,38,78,.487,6,17,.353,17,23,.739,3,30,33,22,7,5,12,21,
L,91,104,34,82,.415,7,18,.389,16,23,.696,11,32,43,22,4,3,14,22,34,73,.466,9,26,.346,27,34,.794,8,34,42,21,9,6,10,27,
W,103,82,42,79,.532,6,18,.333,13,18,.722,8,41,49,25,4,4,11,16,34,81,.420,5,16,.313,9,13,.692,6,27,33,22,3,6,10,18,
L,94,99,33,80,.413,5,25,.200,23,25,.920,9,31,40,22,8,5,14,22,34,80,.425,5,15,.333,26,29,.897,9,37,46,16,8,1,12,27,
W,114,109,46,77,.597,12,21,.571,10,18,.556,8,29,37,28,5,4,11,15,43,87,.494,12,24,.500,11,15,.733,12,23,35,23,7,2,10,18,
W,103,99,37,79,.468,8,21,.381,21,26,.808,9,32,41,26,9,2,8,14,40,89,.449,11,35,.314,8,12,.667,15,28,43,18,6,3,15,20,
W,103,102,37,84,.440,7,19,.368,22,25,.880,8,32,40,19,4,2,12,25,36,77,.468,8,14,.571,22,28,.786,4,31,35,24,5,4,10,23,
