W,96,83,36,76,.474,9,25,.360,15,24,.625,14,40,54,17,4,6,18,16,33,90,.367,4,10,.400,13,20,.650,12,25,37,14,8,6,7,21,
W,113,105,34,73,.466,11,29,.379,34,51,.667,13,38,51,17,11,4,22,20,38,100,.380,9,27,.333,20,25,.800,16,27,43,20,9,7,14,37,
W,104,93,34,67,.507,9,22,.409,27,35,.771,9,31,40,16,6,7,18,23,34,81,.420,4,22,.182,21,27,.778,15,24,39,12,9,6,15,25,
L,118,137,41,82,.500,7,25,.280,29,43,.674,13,33,46,21,7,3,15,22,49,94,.521,15,38,.395,24,28,.857,9,29,38,33,7,7,10,29,
W,116,101,41,75,.547,6,22,.273,28,34,.824,10,37,47,17,6,3,20,27,36,87,.414,10,31,.323,19,29,.655,11,19,30,22,9,6,14,28,
L,98,99,29,77,.377,7,27,.259,33,52,.635,8,36,44,17,12,7,17,17,36,92,.391,16,35,.457,11,15,.733,13,34,47,26,8,6,24,36,
L,94,107,35,78,.449,7,26,.269,17,27,.630,10,32,42,21,10,5,18,23,42,88,.477,9,24,.375,14,23,.609,15,30,45,26,10,7,13,28,
W</span>,110,104,37,84,.440,7,26,.269,29,47,.617,13,46,59,21,8,14,23,30,38,114,.333,8,25,.320,20,27,.741,20,31,51,10,12,5,13,38,
L</span>,117,123,43,96,.448,15,41,.366,16,25,.640,13,37,50,34,8,15,19,27,43,103,.417,11,25,.440,26,34,.765,15,35,50,29,12,8,13,23,
W,109,106,31,68,.456,9,28,.321,38,44,.864,11,32,43,14,6,6,14,19,38,87,.437,8,20,.400,22,27,.815,10,26,36,20,6,5,9,28,
W,122,111,41,81,.506,9,21,.429,31,44,.705,12,35,47,27,6,9,16,23,45,99,.455,8,24,.333,13,18,.722,18,25,43,22,8,7,13,33,
W,109,85,41,72,.569,9,21,.429,18,24,.750,6,42,48,22,7,10,19,20,32,99,.323,7,20,.350,14,20,.700,18,25,43,16,10,3,12,19,
L,120,123,42,76,.553,12,31,.387,24,33,.727,8,22,30,29,9,2,11,23,42,72,.583,11,22,.500,28,33,.848,7,29,36,26,9,5,15,26,
W,112,101,41,79,.519,17,31,.548,13,16,.813,11,43,54,26,6,9,23,16,40,100,.400,8,26,.308,13,17,.765,18,26,44,17,13,5,10,13,
W,93,86,34,69,.493,6,24,.250,19,27,.704,11,32,43,12,7,6,18,20,34,82,.415,4,13,.308,14,18,.778,14,21,35,22,12,7,15,22,
W,113,84,43,78,.551,14,27,.519,13,21,.619,8,34,42,25,8,3,13,17,32,75,.427,8,22,.364,12,15,.800,6,26,32,21,8,4,18,24,
W,114,95,39,74,.527,19,32,.594,17,20,.850,7,34,41,31,9,8,16,18,37,89,.416,6,22,.273,15,23,.652,15,29,44,24,10,3,11,14,
W,112,106,40,90,.444,13,30,.433,19,30,.633,12,42,54,24,13,4,16,18,44,91,.484,9,26,.346,9,13,.692,4,29,33,27,8,9,15,19,
L,103,109,40,83,.482,9,28,.321,14,20,.700,11,29,40,18,5,5,8,19,43,79,.544,10,17,.588,13,16,.813,8,31,39,20,3,2,11,18,
L,88,97,31,88,.352,9,31,.290,17,19,.895,21,33,54,13,8,1,22,20,36,79,.456,11,24,.458,14,19,.737,8,32,40,17,13,6,18,23,
W,105,83,37,83,.446,6,28,.214,25,39,.641,14,38,52,15,14,9,15,21,27,76,.355,2,16,.125,27,34,.794,10,33,43,10,9,3,22,27,
W,98,88,32,76,.421,10,33,.303,24,42,.571,15,45,60,22,5,10,18,20,32,93,.344,8,29,.276,16,28,.571,15,28,43,14,13,7,7,29,
L,104,111,40,94,.426,5,20,.250,19,24,.792,15,33,48,16,11,6,8,23,39,89,.438,8,27,.296,25,30,.833,15,37,52,22,4,7,14,20,
W,116,112,39,79,.494,12,29,.414,26,35,.743,7,25,32,20,10,3,15,23,43,90,.478,6,22,.273,20,24,.833,19,37,56,22,6,6,18,30,
L,91,106,31,75,.413,7,27,.259,22,38,.579,11,31,42,15,6,5,17,26,39,81,.481,3,13,.231,25,30,.833,7,36,43,17,8,6,15,25,
W,109,94,44,82,.537,8,22,.364,13,16,.813,9,28,37,23,8,5,13,22,38,79,.481,5,12,.417,13,23,.565,9,24,33,26,8,2,17,19,
L,81,114,32,84,.381,4,22,.182,13,24,.542,12,24,36,10,11,6,14,18,43,81,.531,12,26,.462,16,22,.727,9,41,50,29,11,7,17,21,
W,114,97,44,79,.557,9,23,.391,17,23,.739,5,40,45,33,4,4,14,19,40,89,.449,1,12,.083,16,26,.615,11,26,37,22,8,8,8,17,
L,104,111,38,70,.543,7,19,.368,21,29,.724,8,28,36,23,5,1,17,18,40,79,.506,11,22,.500,20,23,.870,9,24,33,23,13,4,11,22,
W,111,98,45,86,.523,12,24,.500,9,18,.500,11,39,50,28,3,9,10,16,37,91,.407,5,20,.250,19,23,.826,14,32,46,18,6,9,9,13,
W,100,92,31,71,.437,5,24,.208,33,40,.825,7,34,41,17,3,7,9,19,38,93,.409,5,18,.278,11,20,.550,20,29,49,20,6,4,9,30,
W,107,98,38,77,.494,6,26,.231,25,32,.781,12,35,47,19,6,5,14,11,41,93,.441,10,22,.455,6,8,.750,12,30,42,28,5,5,10,25,
L,86,117,31,85,.365,7,28,.250,17,31,.548,11,27,38,8,4,4,9,14,47,82,.573,10,22,.455,13,16,.813,4,45,49,28,6,5,10,24,
L,106,110,39,81,.481,7,28,.250,21,33,.636,14,29,43,16,10,7,16,23,42,85,.494,7,22,.318,19,23,.826,9,30,39,22,9,2,13,26,
W,102,100,34,74,.459,10,26,.385,24,28,.857,10,34,44,16,4,4,15,19,37,89,.416,9,24,.375,17,24,.708,17,27,44,20,9,3,8,22,
W,113,99,39,86,.453,7,28,.250,28,50,.560,16,36,52,18,12,3,9,19,36,88,.409,7,24,.292,20,25,.800,14,33,47,20,7,7,18,32,
L,80,83,29,70,.414,6,19,.316,16,22,.727,10,34,44,15,3,2,16,18,32,86,.372,9,32,.281,10,11,.909,13,27,40,25,9,5,12,17,
W,114,107,38,73,.521,8,18,.444,30,42,.714,9,34,43,22,7,5,19,25,40,95,.421,5,19,.263,22,31,.710,17,30,47,24,11,3,11,32,
W,104,92,37,79,.468,8,19,.421,22,34,.647,10,36,46,24,6,9,11,16,38,101,.376,3,17,.176,13,14,.929,15,35,50,17,8,7,13,26,
W,103,100,37,72,.514,4,13,.308,25,41,.610,8,30,38,18,9,14,13,28,35,77,.455,8,20,.400,22,29,.759,12,32,44,19,7,8,15,34,
L,92,104,33,82,.402,12,34,.353,14,21,.667,10,32,42,20,4,5,17,20,38,82,.463,6,25,.240,22,25,.880,10,37,47,18,11,8,15,26,
W,114,104,41,85,.482,7,27,.259,25,37,.676,13,33,46,20,11,4,11,19,40,80,.500,11,23,.478,13,21,.619,11,29,40,23,6,9,19,24,
W,126,113,45,86,.523,16,33,.485,20,24,.833,17,35,52,27,5,3,18,18,44,97,.454,8,25,.320,17,22,.773,14,23,37,21,12,3,11,23,
W,119,98,43,90,.478,8,31,.258,25,40,.625,14,41,55,29,8,9,10,21,34,86,.395,12,30,.400,18,30,.600,11,31,42,19,5,6,13,26,
L,87,88,32,79,.405,14,34,.412,9,14,.643,7,24,31,21,7,4,13,19,36,78,.462,4,7,.571,12,16,.750,11,31,42,21,5,3,15,16,
L,81,99,30,81,.370,9,32,.281,12,17,.706,10,28,38,14,3,5,15,15,41,88,.466,7,19,.368,10,14,.714,16,36,52,23,8,5,11,23,
W,97,90,33,75,.440,5,18,.278,26,47,.553,19,36,55,18,5,4,15,21,35,82,.427,6,23,.261,14,21,.667,13,26,39,23,6,8,11,31,
W,117,115,41,74,.554,9,21,.429,26,36,.722,10,32,42,24,8,1,17,29,40,86,.465,5,19,.263,30,36,.833,13,28,41,20,5,4,14,29,
W,106,92,41,80,.513,7,26,.269,17,24,.708,10,34,44,24,8,7,17,12,38,87,.437,8,30,.267,8,10,.800,7,25,32,23,8,4,16,24,
W,122,108,39,71,.549,11,16,.688,33,42,.786,5,31,36,17,9,5,13,19,42,90,.467,8,30,.267,16,21,.762,12,26,38,21,6,4,13,27,
