L,98,101,36,79,.456,6,22,.273,20,30,.667,10,34,44,25,6,5,22,28,33,81,.407,6,19,.316,29,33,.879,10,35,45,9,15,4,13,24,
L,84,87,31,85,.365,5,17,.294,17,27,.630,22,31,53,20,3,1,20,20,31,83,.373,6,22,.273,19,24,.792,16,30,46,15,10,10,16,24,
L,93,104,34,81,.420,4,22,.182,21,27,.778,15,24,39,12,9,6,15,25,34,67,.507,9,22,.409,27,35,.771,9,31,40,16,6,7,18,23,
L,88,104,31,82,.378,4,18,.222,22,30,.733,19,28,47,17,6,3,20,24,40,78,.513,4,11,.364,20,32,.625,11,28,39,23,11,3,15,27,
L,87,97,37,80,.463,1,10,.100,12,18,.667,11,31,42,14,8,4,20,22,40,89,.449,7,20,.350,10,14,.714,10,32,42,22,5,4,14,18,
L,73,97,25,85,.294,7,20,.350,16,25,.640,17,23,40,18,13,4,17,21,38,72,.528,3,8,.375,18,25,.720,11,37,48,26,12,6,20,24,
L,91,115,34,77,.442,3,18,.167,20,24,.833,12,25,37,20,7,5,14,24,40,83,.482,10,25,.400,25,29,.862,13,27,40,23,8,4,12,20,
L,81,100,31,77,.403,3,17,.176,16,23,.696,9,26,35,11,4,6,14,22,36,80,.450,5,17,.294,23,27,.852,13,39,52,18,5,1,14,28,
W,111,105,37,72,.514,9,22,.409,28,39,.718,14,30,44,23,9,7,21,19,42,85,.494,5,12,.417,16,20,.800,11,23,34,19,13,3,13,30,
L,82,91,35,91,.385,5,16,.313,7,11,.636,16,34,50,16,9,4,18,23,35,76,.461,4,15,.267,17,22,.773,7,36,43,19,8,5,17,15,
L,88,102,35,77,.455,8,17,.471,10,16,.625,7,25,32,18,7,5,17,18,41,80,.513,9,21,.429,11,14,.786,10,32,42,24,7,5,15,19,
L,87,98,32,81,.395,7,15,.467,16,19,.842,6,34,40,18,8,5,10,21,32,79,.405,12,22,.545,22,30,.733,14,43,57,17,5,6,14,16,
L,98,105,37,83,.446,8,24,.333,16,20,.800,9,28,37,27,7,7,14,25,40,79,.506,5,15,.333,20,33,.606,14,30,44,24,9,13,12,20,
L,93,103,39,78,.500,7,20,.350,8,12,.667,9,22,31,27,10,6,17,22,38,75,.507,7,17,.412,20,27,.741,13,28,41,19,10,4,16,17,
L,73,95,28,71,.394,4,18,.222,13,29,.448,6,27,33,17,9,4,18,19,36,71,.507,5,12,.417,18,22,.818,5,41,46,24,10,4,16,24,
W</span>,89,83,33,85,.388,7,17,.412,16,19,.842,12,33,45,22,8,4,15,25,31,79,.392,1,13,.077,20,28,.714,14,35,49,11,4,2,18,26,
L,101,112,40,83,.482,5,20,.250,16,20,.800,13,26,39,21,5,1,11,18,41,75,.547,8,25,.320,22,25,.880,6,24,30,18,4,5,8,17,
