W,107,95,37,72,.514,11,20,.550,22,29,.759,5,35,40,26,10,7,18,21,35,83,.422,7,26,.269,18,23,.783,11,30,41,23,11,4,18,27,
L,110,114,42,85,.494,16,40,.400,10,13,.769,7,24,31,30,7,0,19,25,43,80,.538,8,21,.381,20,24,.833,8,32,40,24,16,1,18,21,
L,100,101,32,67,.478,7,14,.500,29,36,.806,4,26,30,24,10,2,15,29,33,68,.485,8,16,.500,27,39,.692,7,33,40,21,5,5,18,29,
W,103,93,37,70,.529,11,27,.407,18,27,.667,8,24,32,32,9,6,16,18,35,82,.427,12,30,.400,11,16,.688,17,24,41,22,8,2,20,26,
W,104,95,41,83,.494,10,23,.435,12,14,.857,10,28,38,31,7,4,11,27,31,72,.431,6,21,.286,27,33,.818,13,27,40,15,4,1,15,21,
W,102,97,38,71,.535,5,16,.313,21,33,.636,8,22,30,27,6,3,16,23,36,73,.493,8,24,.333,17,21,.810,9,29,38,22,8,1,17,30,
L,110,111,41,71,.577,5,10,.500,23,34,.676,4,27,31,26,4,7,10,13,46,89,.517,10,21,.476,9,12,.750,11,28,39,24,4,5,12,25,
W,118,95,46,79,.582,12,23,.522,14,24,.583,5,35,40,29,9,7,13,17,33,79,.418,11,30,.367,18,21,.857,8,26,34,19,10,1,18,15,
W,110,104,40,74,.541,5,13,.385,25,30,.833,4,30,34,17,19,5,16,15,37,74,.500,12,28,.429,18,21,.857,6,28,34,22,11,6,24,20,
W,97,81,35,69,.507,6,15,.400,21,23,.913,6,37,43,18,5,8,15,22,29,83,.349,8,27,.296,15,20,.750,10,26,36,20,5,3,8,20,
W,104,88,41,81,.506,10,21,.476,12,19,.632,10,27,37,26,13,4,15,17,33,74,.446,11,24,.458,11,15,.733,13,26,39,22,8,3,24,21,
W,120,92,38,74,.514,15,24,.625,29,32,.906,12,28,40,27,12,6,21,15,29,71,.408,15,29,.517,19,21,.905,7,18,25,19,13,5,24,23,
W,101,99,37,78,.474,6,25,.240,21,26,.808,4,29,33,19,6,3,12,19,34,73,.466,10,23,.435,21,29,.724,10,31,41,19,8,3,16,23,
W,107,92,39,79,.494,7,22,.318,22,24,.917,7,31,38,20,9,4,14,17,33,83,.398,8,32,.250,18,24,.750,14,31,45,17,10,1,15,18,
W,95,84,35,72,.486,4,19,.211,21,25,.840,2,39,41,23,11,7,14,19,29,83,.349,10,28,.357,16,24,.667,12,35,47,19,7,2,18,18,
W,90,83,36,76,.474,9,22,.409,9,13,.692,3,33,36,24,10,4,19,30,28,73,.384,8,30,.267,19,32,.594,10,33,43,16,8,5,17,18,
W,99,98,36,69,.522,8,18,.444,19,25,.760,4,30,34,19,8,9,14,19,35,76,.461,4,15,.267,24,28,.857,6,33,39,16,8,2,14,20,
L,97,107,36,82,.439,9,28,.321,16,23,.696,13,21,34,19,12,3,19,18,41,80,.513,7,16,.438,18,26,.692,13,33,46,21,11,5,18,19,
L,87,107,32,77,.416,6,22,.273,17,24,.708,6,21,27,16,9,5,9,25,37,74,.500,10,19,.526,23,32,.719,13,36,49,24,3,2,15,20,
W,103,82,43,78,.551,4,18,.222,13,19,.684,7,37,44,23,11,8,20,28,24,82,.293,5,22,.227,29,39,.744,17,28,45,13,11,1,18,15,
W,110,95,40,72,.556,11,28,.393,19,21,.905,5,29,34,26,8,3,17,18,36,85,.424,7,20,.350,16,22,.727,16,27,43,17,10,2,17,21,
L,84,90,33,77,.429,4,21,.190,14,20,.700,6,27,33,20,13,6,12,21,34,67,.507,5,15,.333,17,25,.680,9,34,43,22,7,2,21,21,
W,114,107,42,76,.553,8,21,.381,22,30,.733,9,31,40,24,10,9,14,21,39,84,.464,10,29,.345,19,25,.760,12,27,39,18,7,1,15,20,
W,117,94,45,71,.634,6,15,.400,21,26,.808,6,35,41,28,10,8,14,14,39,84,.464,5,18,.278,11,17,.647,11,22,33,17,7,2,14,20,
W,97,94,37,77,.481,5,21,.238,18,22,.818,5,32,37,21,11,0,12,20,32,73,.438,5,14,.357,25,28,.893,6,30,36,13,9,2,14,21,
W,122,103,51,83,.614,10,23,.435,10,14,.714,7,32,39,32,15,3,17,16,43,74,.581,7,22,.318,10,24,.417,7,25,32,25,14,1,20,16,
W</span>,121,119,46,91,.505,10,29,.345,19,29,.655,13,31,44,20,8,6,13,19,44,91,.484,17,34,.500,14,19,.737,13,33,46,29,7,4,18,26,
W,101,95,41,80,.513,9,27,.333,10,17,.588,7,36,43,29,9,2,12,20,33,79,.418,14,36,.389,15,26,.577,12,35,47,15,8,4,17,19,
L</span>,103,108,38,86,.442,11,32,.344,16,21,.762,4,31,35,23,9,5,16,23,41,83,.494,5,20,.250,21,25,.840,10,41,51,23,5,4,22,21,
W,108,107,45,88,.511,8,14,.571,10,11,.909,7,29,36,24,13,1,12,13,39,77,.506,11,26,.423,18,21,.857,7,34,41,32,6,6,17,12,
W,97,94,34,67,.507,11,23,.478,18,28,.643,5,26,31,23,7,4,13,13,38,81,.469,8,20,.400,10,11,.909,8,29,37,23,6,2,13,21,
L,114,123,40,78,.513,8,18,.444,26,31,.839,5,26,31,20,10,2,15,19,46,82,.561,15,29,.517,16,19,.842,6,34,40,29,9,1,18,24,
W,110,94,40,74,.541,6,16,.375,24,31,.774,7,33,40,23,9,2,15,16,33,80,.413,8,26,.308,20,24,.833,12,29,41,16,6,3,15,24,
W,102,97,38,81,.469,3,11,.273,23,27,.852,14,28,42,17,8,2,10,24,39,77,.506,7,22,.318,12,21,.571,7,27,34,24,5,7,13,23,
W,107,88,40,78,.513,9,27,.333,18,23,.783,9,30,39,24,6,2,12,18,36,77,.468,3,9,.333,13,17,.765,12,29,41,18,9,4,16,22,
L,92,102,37,68,.544,7,21,.333,11,21,.524,4,28,32,20,7,4,15,13,44,82,.537,9,24,.375,5,10,.500,10,33,43,25,8,1,10,19,
L</span>,95,104,34,80,.425,6,23,.261,21,27,.778,11,28,39,19,5,2,14,24,40,86,.465,7,20,.350,17,21,.810,13,36,49,21,7,4,13,22,
L,97,114,37,84,.440,7,25,.280,16,17,.941,9,26,35,22,6,1,12,19,41,75,.547,10,22,.455,22,26,.846,7,34,41,30,7,7,12,19,
W,101,86,38,80,.475,8,23,.348,17,20,.850,12,26,38,30,13,12,17,25,31,84,.369,2,20,.100,22,37,.595,19,26,45,16,11,4,23,18,
W</span>,104,96,39,79,.494,7,21,.333,19,29,.655,8,35,43,16,5,5,12,23,36,75,.480,7,17,.412,17,23,.739,4,30,34,31,6,6,13,23,
L,114,121,38,78,.487,15,33,.455,23,28,.821,8,29,37,28,9,2,17,26,42,81,.519,12,31,.387,25,27,.926,7,31,38,33,8,1,13,26,
W,93,86,38,74,.514,5,20,.250,12,16,.750,7,26,33,22,7,5,14,18,33,84,.393,5,27,.185,15,18,.833,17,29,46,17,8,3,16,19,
W,109,102,45,78,.577,8,20,.400,11,23,.478,12,36,48,25,7,4,18,23,40,88,.455,9,25,.360,13,21,.619,13,22,35,21,12,1,11,17,
W,113,101,43,74,.581,8,19,.421,19,20,.950,7,30,37,28,6,5,14,22,38,76,.500,6,22,.273,19,23,.826,6,22,28,24,8,4,12,17,
L,95,112,37,72,.514,3,19,.158,18,22,.818,10,27,37,20,4,2,20,15,41,80,.513,16,27,.593,14,19,.737,11,23,34,23,13,2,12,16,
W,106,91,41,76,.539,8,23,.348,16,24,.667,7,27,34,18,10,3,13,20,33,67,.493,11,26,.423,14,23,.609,9,24,33,14,7,4,17,22,
W,102,96,39,85,.459,7,20,.350,17,21,.810,13,31,44,24,13,6,20,22,34,83,.410,6,18,.333,22,29,.759,19,32,51,19,11,4,21,20,
W,116,112,41,78,.526,13,31,.419,21,26,.808,7,24,31,33,11,5,15,32,37,86,.430,7,25,.280,31,42,.738,21,31,52,26,8,2,20,24,
L,89,94,29,67,.433,7,23,.304,24,30,.800,5,27,32,19,8,2,10,17,36,74,.486,10,25,.400,12,19,.632,10,31,41,23,9,1,12,25,
W,103,97,36,76,.474,9,27,.333,22,30,.733,9,32,41,14,12,1,12,17,35,76,.461,12,28,.429,15,17,.882,6,30,36,20,6,6,16,23,
W,111,110,42,78,.538,10,22,.455,17,25,.680,4,31,35,25,11,5,12,20,40,83,.482,9,16,.563,21,26,.808,11,32,43,22,10,4,13,18,
W,117,106,44,77,.571,10,26,.385,19,24,.792,7,21,28,29,11,5,12,23,34,85,.400,9,27,.333,29,32,.906,21,29,50,20,6,1,16,16,
W,103,81,41,75,.547,5,21,.238,16,21,.762,8,33,41,24,15,3,18,20,28,74,.378,2,20,.100,23,30,.767,11,27,38,15,11,2,20,24,
W,93,79,37,88,.420,9,23,.391,10,14,.714,15,26,41,22,8,7,7,19,29,81,.358,6,21,.286,15,17,.882,15,36,51,18,2,4,12,15,
W,108,82,45,74,.608,6,15,.400,12,18,.667,3,36,39,18,5,3,12,22,31,83,.373,4,23,.174,16,22,.727,14,26,40,16,7,1,13,21,
W,112,98,43,74,.581,6,16,.375,20,24,.833,9,30,39,20,8,6,17,20,36,83,.434,4,18,.222,22,29,.759,15,24,39,18,9,1,12,19,
W,124,107,46,83,.554,16,28,.571,16,20,.800,10,26,36,18,7,3,7,18,42,82,.512,9,23,.391,14,21,.667,13,27,40,27,4,0,10,16,
L,103,106,38,80,.475,7,27,.259,20,29,.690,10,23,33,19,11,7,8,19,40,78,.513,8,23,.348,18,27,.667,12,34,46,24,4,3,18,22,
L,87,111,34,79,.430,4,13,.308,15,18,.833,8,28,36,25,10,4,20,22,40,79,.506,9,23,.391,22,26,.846,8,37,45,30,9,5,17,17,
L</span>,88,95,30,74,.405,7,20,.350,21,22,.955,6,36,42,20,8,9,17,21,38,90,.422,7,19,.368,12,17,.706,13,34,47,25,11,7,12,18,
W,99,90,40,80,.500,10,21,.476,9,9,1.000,9,24,33,26,8,8,10,11,36,89,.404,12,31,.387,6,9,.667,21,29,50,24,3,3,18,14,
L,95,96,33,68,.485,9,27,.333,20,26,.769,3,30,33,18,6,3,17,16,34,78,.436,12,29,.414,16,19,.842,9,28,37,19,11,7,15,22,
L,107,111,42,81,.519,7,24,.292,16,21,.762,7,28,35,23,8,5,18,19,39,82,.476,8,21,.381,25,29,.862,9,32,41,26,13,2,15,21,
W,113,104,40,78,.513,9,22,.409,24,29,.828,7,24,31,21,9,3,13,21,37,75,.493,9,23,.391,21,28,.750,10,24,34,18,11,4,15,21,
W,100,96,34,75,.453,12,30,.400,20,31,.645,7,29,36,22,10,7,14,18,37,72,.514,7,22,.318,15,22,.682,4,37,41,27,6,5,19,28,
L,96,101,40,81,.494,4,17,.235,12,15,.800,11,26,37,29,9,5,12,15,39,77,.506,13,28,.464,10,12,.833,9,27,36,29,1,2,13,18,
W,91,86,35,75,.467,7,20,.350,14,16,.875,10,24,34,20,9,5,14,18,36,79,.456,3,14,.214,11,17,.647,15,28,43,17,7,1,15,19,
L,95,105,37,73,.507,8,26,.308,13,17,.765,5,28,33,27,4,6,15,19,43,84,.512,7,17,.412,12,17,.706,11,27,38,23,12,4,6,14,
W,93,91,37,84,.440,5,15,.333,14,23,.609,13,35,48,16,14,4,9,24,28,74,.378,11,39,.282,24,27,.889,10,34,44,18,6,2,15,17,
L,83,84,28,61,.459,6,19,.316,21,29,.724,5,32,37,13,6,9,18,22,30,81,.370,7,14,.500,17,21,.810,11,26,37,18,8,0,10,21,
W,110,78,43,79,.544,8,19,.421,16,22,.727,10,37,47,31,6,4,8,14,30,79,.380,3,24,.125,15,21,.714,12,24,36,20,6,4,11,22,
W,88,67,32,74,.432,7,23,.304,17,21,.810,14,29,43,18,5,8,11,12,27,79,.342,4,14,.286,9,14,.643,17,23,40,15,6,4,14,16,
W,93,83,34,66,.515,7,25,.280,18,22,.818,6,30,36,19,5,2,15,14,35,70,.500,8,26,.308,5,10,.500,5,25,30,17,7,1,14,25,
W,96,77,39,77,.506,9,26,.346,9,14,.643,8,27,35,22,12,5,9,12,32,73,.438,4,18,.222,9,9,1.000,11,31,42,18,3,3,17,16,
L</span>,121,122,43,99,.434,11,36,.306,24,30,.800,15,37,52,20,11,6,16,27,43,93,.462,12,32,.375,24,34,.706,10,36,46,27,10,5,17,22,
W,102,91,34,61,.557,12,27,.444,22,30,.733,7,28,35,22,6,0,16,17,33,88,.375,15,42,.357,10,13,.769,15,23,38,18,10,2,10,24,
L,87,88,33,69,.478,7,24,.292,14,19,.737,6,28,34,17,9,3,13,15,36,68,.529,9,23,.391,7,14,.500,4,31,35,13,9,7,15,14,
L,102,107,38,73,.521,15,25,.600,11,12,.917,6,21,27,24,11,2,15,17,43,78,.551,7,20,.350,14,21,.667,12,29,41,23,10,6,14,19,
W,98,86,35,75,.467,6,16,.375,22,28,.786,11,29,40,14,10,4,9,22,31,65,.477,8,14,.571,16,19,.842,5,26,31,20,5,3,16,23,
L,85,98,35,73,.479,6,25,.240,9,19,.474,6,38,44,18,5,5,20,20,36,78,.462,10,22,.455,16,19,.842,5,33,38,24,13,2,12,22,
L,93,114,36,80,.450,7,27,.259,14,16,.875,5,26,31,23,11,3,12,15,46,78,.590,14,29,.483,8,15,.533,8,34,42,36,9,3,17,19,
L,87,100,30,73,.411,10,30,.333,17,22,.773,9,25,34,16,8,2,19,16,38,74,.514,10,23,.435,14,16,.875,5,30,35,24,15,5,18,22,
W,107,95,39,81,.481,9,28,.321,20,23,.870,12,32,44,20,9,3,14,17,36,75,.480,6,19,.316,17,24,.708,7,29,36,20,7,2,14,20,
W,114,96,41,83,.494,12,24,.500,20,29,.690,9,26,35,33,16,0,16,20,35,67,.522,7,23,.304,19,26,.731,4,33,37,28,9,10,24,21,
W,107,102,35,70,.500,9,24,.375,28,38,.737,11,32,43,22,6,6,16,29,37,79,.468,4,16,.250,24,39,.615,9,19,28,11,8,5,10,28,
L,91,108,31,74,.419,12,28,.429,17,27,.630,13,21,34,16,7,2,15,21,35,68,.515,17,37,.459,21,27,.778,9,29,38,22,8,5,16,26,
L,89,96,30,77,.390,4,22,.182,25,31,.806,6,30,36,19,6,4,8,25,35,82,.427,5,18,.278,21,29,.724,13,36,49,23,4,9,12,24,
W,102,92,41,78,.526,5,13,.385,15,17,.882,6,34,40,26,8,2,14,19,35,87,.402,4,16,.250,18,23,.783,17,32,49,13,9,2,16,17,
W,105,96,42,76,.553,9,23,.391,12,20,.600,6,32,38,31,7,3,13,23,35,83,.422,9,29,.310,17,24,.708,15,26,41,22,8,7,13,15,
L,75,81,29,68,.426,9,20,.450,8,18,.444,6,22,28,18,11,5,9,18,30,80,.375,8,26,.308,13,15,.867,16,37,53,13,5,5,15,17,
L,103,114,35,74,.473,10,21,.476,23,25,.920,5,27,32,27,10,3,14,20,42,75,.560,11,28,.393,19,23,.826,3,33,36,33,10,5,13,20,
L,84,91,30,73,.411,11,25,.440,13,22,.591,6,34,40,19,10,6,17,20,35,74,.473,5,18,.278,16,26,.615,5,35,40,16,11,1,16,24,
W,95,83,31,72,.431,9,27,.333,24,27,.889,10,31,41,19,6,2,14,24,29,70,.414,9,23,.391,16,26,.615,11,24,35,18,10,5,12,19,
L,93,110,30,67,.448,6,26,.231,27,31,.871,6,24,30,11,10,3,12,15,43,77,.558,13,31,.419,11,17,.647,4,31,35,31,6,0,13,21,
W,99,92,37,71,.521,12,26,.462,13,18,.722,7,26,33,17,7,5,16,20,35,78,.449,3,16,.188,19,27,.704,18,26,44,18,10,2,14,20,
W,94,93,33,66,.500,11,23,.478,17,19,.895,3,33,36,19,4,5,16,16,37,79,.468,7,21,.333,12,16,.750,5,28,33,18,9,1,11,19,
L,97,114,33,85,.388,10,23,.435,21,27,.778,12,28,40,16,7,4,9,22,43,75,.573,13,28,.464,15,23,.652,5,40,45,21,6,9,11,24,
W,86,79,30,72,.417,7,23,.304,19,31,.613,10,31,41,20,8,1,14,20,31,88,.352,3,24,.125,14,20,.700,20,30,50,14,6,3,12,22,
L,86,107,33,72,.458,2,22,.091,18,30,.600,7,26,33,12,5,2,11,20,39,72,.542,10,19,.526,19,24,.792,7,35,42,29,7,3,12,23,
L,102,112,36,64,.563,6,16,.375,24,32,.750,4,26,30,25,10,5,18,24,40,74,.541,12,25,.480,20,23,.870,5,25,30,25,9,1,16,24,
L,85,109,30,68,.441,7,18,.389,18,27,.667,3,17,20,21,16,3,18,22,39,69,.565,9,16,.563,22,26,.846,12,33,45,21,11,3,24,26,
L,87,103,39,80,.488,5,16,.313,4,8,.500,10,20,30,21,10,2,11,12,43,73,.589,8,13,.615,9,11,.818,7,31,38,24,7,4,12,14,
W,103,97,43,80,.538,9,17,.529,8,12,.667,9,25,34,25,14,4,11,14,37,77,.481,17,35,.486,6,9,.667,10,27,37,24,7,5,22,20,
L,82,102,30,82,.366,7,22,.318,15,21,.714,16,26,42,18,1,6,10,20,38,85,.447,8,23,.348,18,27,.667,17,33,50,21,7,4,10,18,
W,100,95,36,72,.500,7,20,.350,21,31,.677,7,28,35,19,6,3,9,16,34,77,.442,8,28,.286,19,22,.864,12,32,44,16,4,6,11,18,
