L,96,113,38,89,.427,5,21,.238,15,23,.652,13,31,44,17,12,2,19,28,41,92,.446,7,25,.280,24,40,.600,23,35,58,23,12,8,16,20,
L,102,108,37,71,.521,8,20,.400,20,28,.714,8,30,38,20,4,3,25,28,32,72,.444,10,25,.400,34,39,.872,5,25,30,25,15,6,13,24,
L,108,114,42,94,.447,7,21,.333,17,20,.850,13,34,47,27,7,5,15,24,41,84,.488,8,19,.421,24,33,.727,12,36,48,27,9,8,13,19,
L,98,112,37,87,.425,15,32,.469,9,17,.529,12,38,50,23,8,2,22,18,45,89,.506,8,18,.444,14,20,.700,7,33,40,34,14,9,14,15,
L,78,123,27,100,.270,3,28,.107,21,25,.840,20,24,44,16,15,4,17,16,50,89,.562,9,28,.321,14,17,.824,11,48,59,33,12,9,22,20,
L,80,123,33,90,.367,2,17,.118,12,17,.706,7,31,38,15,10,2,17,21,43,88,.489,12,29,.414,25,30,.833,13,47,60,24,9,11,18,20,
L,100,105,37,80,.463,8,19,.421,18,23,.783,7,33,40,18,9,5,16,24,37,87,.425,3,16,.188,28,32,.875,11,34,45,15,10,7,12,19,
L,85,114,31,87,.356,5,22,.227,18,27,.667,18,26,44,17,6,2,17,24,40,87,.460,6,18,.333,28,33,.848,21,40,61,28,7,2,20,21,
L,112,124,42,94,.447,5,25,.200,23,32,.719,14,20,34,22,15,0,15,21,48,77,.623,9,23,.391,19,25,.760,8,40,48,39,9,7,23,24,
L,110,130,43,88,.489,8,24,.333,16,23,.696,11,17,28,28,16,5,17,22,48,84,.571,12,20,.600,22,29,.759,20,27,47,32,7,6,23,21,
L,90,101,32,87,.368,5,22,.227,21,28,.750,9,33,42,16,6,6,8,18,39,94,.415,9,18,.500,14,16,.875,10,45,55,23,6,10,10,21,
L,103,122,38,84,.452,5,22,.227,22,32,.688,9,31,40,22,11,5,22,24,45,89,.506,12,26,.462,20,28,.714,12,32,44,33,12,6,16,25,
L,81,92,32,86,.372,5,24,.208,12,18,.667,13,32,45,16,7,5,19,22,35,83,.422,1,13,.077,21,27,.778,11,36,47,17,12,6,13,20,
L,92,125,32,94,.340,10,30,.333,18,26,.692,13,25,38,20,13,0,17,28,43,76,.566,7,20,.350,32,43,.744,9,48,57,31,12,10,22,22,
L,92,104,36,76,.474,5,22,.227,15,20,.750,5,28,33,22,13,5,18,21,37,80,.463,10,23,.435,20,28,.714,13,29,42,25,9,4,19,24,
L,110,123,43,84,.512,6,20,.300,18,25,.720,14,28,42,26,9,1,18,25,44,81,.543,13,32,.406,22,34,.647,10,25,35,20,10,6,13,24,
L,98,115,33,84,.393,8,23,.348,24,28,.857,11,27,38,20,7,4,20,31,34,74,.459,7,18,.389,40,50,.800,12,36,48,21,12,1,21,25,
L,94,101,35,90,.389,8,26,.308,16,18,.889,9,25,34,25,13,2,10,20,39,67,.582,9,21,.429,14,22,.636,4,39,43,27,7,12,21,19,
L,77,103,31,83,.373,6,23,.261,9,19,.474,14,28,42,16,12,3,22,24,38,70,.543,4,15,.267,23,32,.719,7,34,41,27,13,4,22,24,
L,90,99,35,81,.432,9,23,.391,11,20,.550,11,34,45,21,3,6,18,33,31,81,.383,6,18,.333,31,38,.816,16,36,52,13,9,4,15,17,
L,94,102,37,81,.457,11,24,.458,9,19,.474,9,29,38,22,13,6,11,21,36,83,.434,8,15,.533,22,27,.815,14,38,52,22,4,8,15,19,
L,92,93,34,91,.374,10,41,.244,14,21,.667,19,34,53,20,8,1,10,22,34,82,.415,7,29,.241,18,25,.720,9,38,47,29,6,2,11,17,
L,81,91,30,87,.345,1,20,.050,20,22,.909,19,29,48,11,3,6,10,23,31,70,.443,5,14,.357,24,31,.774,11,33,44,23,6,9,15,20,
L,91,113,36,88,.409,11,33,.333,8,18,.444,12,25,37,22,13,3,13,15,44,79,.557,13,27,.481,12,16,.750,6,41,47,31,9,4,17,17,
L,98,120,35,90,.389,14,36,.389,14,22,.636,14,25,39,23,9,5,21,26,44,90,.489,9,26,.346,23,34,.676,17,40,57,27,13,6,20,22,
W,123,98,48,92,.522,12,21,.571,15,19,.789,13,33,46,29,14,8,14,25,33,85,.388,6,21,.286,26,32,.813,15,29,44,20,8,6,18,20,
L,95,103,36,77,.468,11,30,.367,12,20,.600,6,34,40,25,11,6,20,27,36,84,.429,7,31,.226,24,30,.800,13,36,49,25,10,0,16,17,
L,93,123,35,83,.422,4,18,.222,19,26,.731,7,25,32,21,5,2,11,24,42,79,.532,12,22,.545,27,35,.771,9,38,47,32,1,4,9,17,
W,111,102,39,77,.506,6,19,.316,27,37,.730,9,25,34,21,12,4,12,21,38,87,.437,9,33,.273,17,21,.810,19,30,49,23,4,5,22,27,
L,101,105,36,79,.456,10,23,.435,19,27,.704,9,31,40,27,6,2,13,26,41,80,.513,6,21,.286,17,23,.739,8,33,41,29,6,3,12,20,
L,114,125,44,85,.518,8,21,.381,18,21,.857,9,27,36,20,2,5,8,25,41,82,.500,12,25,.480,31,37,.838,10,25,35,25,2,7,7,16,
L,95,117,39,88,.443,6,18,.333,11,17,.647,8,28,36,16,14,3,15,26,44,81,.543,5,13,.385,24,32,.750,10,39,49,28,8,8,16,15,
L,105,111,41,93,.441,5,25,.200,18,26,.692,11,29,40,18,8,1,9,30,39,72,.542,7,19,.368,26,41,.634,9,32,41,23,3,9,14,22,
W,113,108,43,79,.544,3,12,.250,24,38,.632,9,33,42,25,10,8,14,21,40,86,.465,9,24,.375,19,26,.731,12,28,40,26,8,4,17,23,
W,100,87,38,74,.514,10,23,.435,14,16,.875,5,30,35,24,15,5,18,22,30,73,.411,10,30,.333,17,22,.773,9,25,34,16,8,2,19,16,L,91,103,34,89,.382,6,21,.286,17,30,.567,15,27,42,17,10,5,11,29,38,81,.469,8,25,.320,19,28,.679,14,36,50,22,5,13,17,24,
L,81,93,32,86,.372,5,23,.217,12,22,.545,12,30,42,20,9,5,16,18,36,88,.409,9,24,.375,12,21,.571,15,40,55,25,10,11,18,19,
L,96,114,35,67,.522,7,23,.304,19,26,.731,4,33,37,28,9,10,24,21,41,83,.494,12,24,.500,20,29,.690,9,26,35,33,16,0,16,20,
L,93,104,33,74,.446,11,22,.500,16,23,.696,6,25,31,19,12,4,17,20,32,75,.427,16,34,.471,24,30,.800,13,34,47,27,12,6,21,20,
L,89,91,33,77,.429,8,25,.320,15,23,.652,6,32,38,22,12,12,20,18,39,88,.443,3,20,.150,10,12,.833,14,37,51,14,11,3,24,20,
L,115,118,43,91,.473,12,30,.400,17,25,.680,17,25,42,29,7,2,12,29,40,78,.513,12,24,.500,26,34,.765,12,28,40,25,4,6,17,21,
L,88,120,33,87,.379,10,34,.294,12,18,.667,11,20,31,19,11,6,17,23,43,76,.566,7,17,.412,27,30,.900,4,35,39,23,12,8,20,17,
L,70,123,23,77,.299,7,27,.259,17,33,.515,18,28,46,9,7,4,27,24,41,80,.513,11,32,.344,30,36,.833,9,42,51,33,14,5,15,25,
L,87,88,34,80,.425,7,21,.333,12,18,.667,14,32,46,19,10,5,23,28,29,78,.372,7,34,.206,23,37,.622,13,34,47,16,17,11,21,25,
L,75,100,27,83,.325,4,26,.154,17,24,.708,5,34,39,15,11,4,13,18,36,81,.444,10,26,.385,18,21,.857,6,46,52,27,9,8,17,17,
L,90,101,34,86,.395,7,21,.333,15,21,.714,9,35,44,22,10,2,15,20,41,83,.494,6,20,.300,13,21,.619,7,37,44,32,11,4,15,19,
L,96,122,36,78,.462,4,23,.174,20,33,.606,10,29,39,18,10,1,17,23,44,86,.512,13,31,.419,21,23,.913,11,35,46,24,11,0,13,25,
L,83,91,30,75,.400,8,26,.308,15,25,.600,10,26,36,13,8,1,18,21,33,66,.500,6,17,.353,19,21,.905,6,34,40,15,7,2,18,22,
L,104,114,42,84,.500,0,8,.000,20,24,.833,7,22,29,28,11,6,10,20,44,89,.494,7,27,.259,19,23,.826,18,34,52,30,6,5,15,19,
L,91,99,34,85,.400,9,24,.375,14,17,.824,13,29,42,23,11,5,20,24,35,71,.493,8,24,.333,21,28,.750,4,36,40,25,10,7,24,19,
L,103,110,36,85,.424,6,21,.286,25,31,.806,22,33,55,26,10,4,24,26,40,89,.449,8,30,.267,22,30,.733,13,27,40,28,13,5,12,22,
L,103,109,38,89,.427,12,29,.414,15,25,.600,8,34,42,22,9,3,10,29,36,83,.434,9,26,.346,28,35,.800,11,41,52,25,6,3,14,20,
W,85,77,32,82,.390,5,24,.208,16,25,.640,13,36,49,15,12,7,18,17,30,84,.357,3,17,.176,14,17,.824,11,39,50,17,8,5,18,21,
L,91,103,32,84,.381,8,28,.286,19,30,.633,19,25,44,25,13,2,17,24,35,71,.493,9,23,.391,24,31,.774,6,34,40,27,7,8,16,24,
W</span>,108,101,40,87,.460,7,23,.304,21,30,.700,12,41,53,27,12,8,18,27,34,87,.391,6,23,.261,27,35,.771,12,35,47,22,11,6,19,24,
L,79,95,30,72,.417,6,25,.240,13,22,.591,7,32,39,21,10,10,18,18,38,91,.418,10,30,.333,9,13,.692,16,36,52,26,15,1,14,16,
L,70,88,22,69,.319,11,28,.393,15,20,.750,10,27,37,18,10,4,23,20,36,81,.444,5,20,.250,11,17,.647,13,34,47,25,16,5,17,15,
L</span>,115,120,40,82,.488,11,28,.393,24,34,.706,10,35,45,22,11,4,16,24,45,93,.484,11,26,.423,19,27,.704,9,33,42,33,9,4,14,24,
L,87,105,33,93,.355,4,28,.143,17,21,.810,16,32,48,19,11,9,22,28,38,86,.442,6,25,.240,23,35,.657,16,36,52,26,15,5,22,23,
L,91,109,32,71,.451,12,26,.462,15,17,.882,2,33,35,23,6,12,24,17,43,98,.439,10,24,.417,13,17,.765,17,28,45,25,10,3,14,17,
W,96,88,35,82,.427,6,23,.261,20,25,.800,15,37,52,20,8,6,19,19,35,84,.417,7,23,.304,11,20,.550,13,30,43,21,11,6,14,22,
W,91,87,33,77,.429,5,19,.263,20,27,.741,14,28,42,11,13,11,16,20,33,80,.413,8,26,.308,13,18,.722,14,25,39,13,10,6,20,19,
L,93,114,36,81,.444,3,14,.214,18,33,.545,9,33,42,16,13,7,18,14,42,88,.477,18,43,.419,12,14,.857,9,39,48,25,10,8,19,22,
L,71,88,24,74,.324,5,26,.192,18,28,.643,10,34,44,11,8,5,16,20,30,84,.357,4,23,.174,24,28,.857,14,41,55,17,11,10,12,23,
L,86,126,33,86,.384,6,20,.300,14,23,.609,18,30,48,16,11,2,27,16,46,82,.561,12,28,.429,22,27,.815,8,34,42,38,19,11,14,20,
L,96,112,37,87,.425,7,26,.269,15,25,.600,16,25,41,20,12,7,16,15,42,84,.500,14,32,.438,14,16,.875,13,35,48,24,9,12,19,24,
L,91,127,32,79,.405,9,25,.360,18,26,.692,15,30,45,17,7,1,21,19,46,85,.541,15,37,.405,20,26,.769,9,34,43,33,13,3,8,19,
W,95,92,38,79,.481,7,23,.304,12,15,.800,8,35,43,31,5,8,17,24,33,85,.388,11,30,.367,15,22,.682,13,30,43,23,8,1,11,13,
L,77,97,25,83,.301,2,25,.080,25,29,.862,15,29,44,14,11,6,24,19,41,76,.539,8,17,.471,7,11,.636,7,36,43,32,14,4,24,26,
W,90,88,36,79,.456,8,17,.471,10,17,.588,11,27,38,22,15,4,14,22,33,73,.452,3,16,.188,19,27,.704,9,33,42,21,8,3,17,19,
W,93,92,32,80,.400,11,24,.458,18,25,.720,12,32,44,21,4,12,16,31,29,87,.333,4,18,.222,30,42,.714,19,35,54,16,9,5,13,27,
L,87,105,31,76,.408,9,25,.360,16,25,.640,12,23,35,20,8,6,18,22,42,87,.483,12,23,.522,9,16,.563,15,32,47,34,6,3,16,17,
L,84,100,31,80,.388,3,19,.158,19,31,.613,11,34,45,13,10,8,12,22,38,82,.463,10,29,.345,14,22,.636,10,39,49,26,7,2,17,24,
W,96,81,36,80,.450,7,22,.318,17,27,.630,9,30,39,22,12,10,8,20,29,75,.387,4,17,.235,19,29,.655,15,40,55,17,5,6,18,19,
L,89,107,38,82,.463,7,28,.250,6,7,.857,10,32,42,24,10,5,22,16,38,88,.432,15,35,.429,16,19,.842,18,29,47,27,16,5,16,16,
L,76,111,28,85,.329,6,24,.250,14,23,.609,10,20,30,19,11,4,16,17,45,81,.556,7,13,.538,14,18,.778,13,40,53,26,8,5,22,22,
L,91,98,29,79,.367,8,23,.348,25,32,.781,15,28,43,20,7,13,14,19,37,91,.407,7,20,.350,17,20,.850,18,34,52,26,6,6,11,22,
L,86,91,31,81,.383,9,29,.310,15,18,.833,15,33,48,21,9,6,18,19,33,80,.413,6,24,.250,19,24,.792,13,29,42,19,11,5,14,17,
L,83,101,31,81,.383,9,24,.375,12,22,.545,15,33,48,18,7,2,23,19,37,79,.468,6,14,.429,21,25,.840,9,38,47,24,10,7,18,20,
L,74,99,28,81,.346,2,15,.133,16,21,.762,13,25,38,15,7,9,12,19,39,86,.453,7,16,.438,14,19,.737,17,35,52,28,10,11,11,17,
W,89,69,37,78,.474,7,21,.333,8,12,.667,13,35,48,27,11,10,19,19,23,75,.307,2,20,.100,21,23,.913,14,24,38,15,12,5,17,16,
W,103,94,37,74,.500,8,23,.348,21,25,.840,7,27,34,27,13,9,14,16,34,76,.447,5,14,.357,21,25,.840,11,27,38,24,8,4,21,18,
L,85,91,31,81,.383,14,35,.400,9,15,.600,10,34,44,21,7,4,14,26,34,78,.436,10,28,.357,13,18,.722,8,36,44,20,6,5,12,16,
L,84,97,31,78,.397,12,33,.364,10,14,.714,11,26,37,23,16,7,21,22,35,78,.449,12,27,.444,15,22,.682,11,32,43,22,8,6,18,17,
W,105,98,31,70,.443,11,27,.407,32,42,.762,7,42,49,26,10,9,20,22,33,85,.388,12,31,.387,20,28,.714,8,29,37,26,13,3,14,29,
L,96,107,35,79,.443,11,25,.440,15,31,.484,11,33,44,22,6,3,17,19,39,86,.453,10,27,.370,19,25,.760,11,42,53,27,8,4,10,24,
W,89,81,29,74,.392,9,23,.391,22,30,.733,5,42,47,19,6,5,15,22,29,84,.345,6,23,.261,17,20,.850,5,38,43,24,9,5,12,20,
L,84,89,33,79,.418,7,24,.292,11,14,.786,10,42,52,21,9,4,27,19,34,85,.400,7,29,.241,14,19,.737,6,34,40,26,15,5,14,14,
