W,118,109,44,77,.571,11,24,.458,19,24,.792,7,35,42,31,7,2,20,22,37,76,.487,8,24,.333,27,35,.771,5,28,33,27,16,5,17,20,
L,105,113,38,100,.380,9,27,.333,20,25,.800,16,27,43,20,9,7,14,37,34,73,.466,11,29,.379,34,51,.667,13,38,51,17,11,4,22,20,
W,111,99,32,80,.400,7,19,.368,40,46,.870,14,31,45,18,12,4,11,20,37,87,.425,3,16,.188,22,26,.846,17,34,51,20,6,2,17,34,
W,123,104,49,94,.521,13,27,.481,12,14,.857,10,40,50,34,10,3,12,14,39,88,.443,12,31,.387,14,20,.700,9,26,35,21,9,4,14,12,
L,93,107,36,85,.424,9,23,.391,12,14,.857,11,25,36,17,12,2,21,16,43,79,.544,5,13,.385,16,23,.696,10,34,44,28,10,5,23,17,
L,108,116,44,90,.489,10,22,.455,10,15,.667,14,26,40,21,9,7,17,21,41,89,.461,8,20,.400,26,30,.867,16,28,44,26,8,6,14,15,
W,91,83,33,78,.423,6,19,.316,19,21,.905,12,35,47,17,11,5,19,18,31,81,.383,11,23,.478,10,16,.625,11,31,42,16,7,2,20,21,
W,105,95,41,84,.488,10,26,.385,13,19,.684,11,31,42,25,9,2,15,20,33,75,.440,9,26,.346,20,29,.690,11,33,44,24,12,4,19,20,
L,104,110,37,74,.500,12,28,.429,18,21,.857,6,28,34,22,11,6,24,20,40,74,.541,5,13,.385,25,30,.833,4,30,34,17,19,5,16,15,
W,108,100,43,84,.512,10,27,.370,12,18,.667,5,25,30,27,12,3,8,22,37,70,.529,4,15,.267,22,28,.786,5,35,40,22,4,1,17,21,
W,97,94,34,78,.436,9,29,.310,20,26,.769,10,43,53,26,8,11,20,20,38,99,.384,6,21,.286,12,22,.545,18,35,53,24,12,4,12,22,
W,123,120,42,72,.583,11,22,.500,28,33,.848,7,29,36,26,9,5,15,26,42,76,.553,12,31,.387,24,33,.727,8,22,30,29,9,2,11,23,
W,103,93,38,75,.507,7,17,.412,20,27,.741,13,28,41,19,10,4,16,17,39,78,.500,7,20,.350,8,12,.667,9,22,31,27,10,6,17,22,
L,100,102,35,87,.402,7,21,.333,23,25,.920,7,32,39,17,8,2,11,19,35,79,.443,11,32,.344,21,30,.700,8,36,44,24,7,3,18,18,
L,96,110,38,82,.463,5,19,.263,15,19,.789,10,26,36,18,5,3,13,22,41,75,.547,8,20,.400,20,28,.714,10,32,42,23,10,2,13,24,
W,103,99,44,99,.444,7,18,.389,8,10,.800,12,31,43,27,9,4,6,22,32,76,.421,9,23,.391,26,34,.765,10,42,52,18,2,6,18,15,
L,87,88,29,77,.377,9,24,.375,20,21,.952,10,34,44,17,9,4,18,21,31,73,.425,3,15,.200,23,30,.767,9,34,43,19,10,4,16,16,
L,106,112,45,92,.489,7,24,.292,9,11,.818,13,24,37,29,9,4,11,26,40,79,.506,11,26,.423,21,30,.700,14,30,44,24,5,4,14,9,
W,89,82,33,82,.402,8,21,.381,15,17,.882,7,38,45,16,3,3,9,18,30,78,.385,3,17,.176,19,25,.760,10,40,50,11,5,4,10,18,
W,100,97,37,86,.430,11,24,.458,15,22,.682,8,30,38,25,8,8,7,16,38,94,.404,7,22,.318,14,15,.933,18,40,58,21,5,2,16,17,
W,108,106,46,87,.529,8,16,.500,8,11,.727,7,29,36,26,7,3,12,21,39,87,.448,9,30,.300,19,24,.792,17,33,50,22,4,3,16,13,
L,97,112,37,95,.389,5,27,.185,18,20,.900,9,30,39,22,14,4,16,25,38,81,.469,9,25,.360,27,34,.794,11,40,51,23,10,4,21,23,
L,93,95,37,88,.420,8,23,.348,11,14,.786,8,35,43,24,9,4,11,15,37,86,.430,12,28,.429,9,15,.600,14,36,50,20,6,6,18,18,
W,106,93,42,88,.477,10,24,.417,12,18,.667,12,33,45,25,9,3,16,18,36,81,.444,5,17,.294,16,19,.842,8,34,42,15,8,4,16,15,
W,105,91,40,73,.548,5,15,.333,20,23,.870,11,31,42,25,11,10,15,16,37,93,.398,8,18,.444,9,14,.643,22,21,43,23,11,2,15,25,
L</span>,108,109,46,91,.505,10,21,.476,6,10,.600,11,34,45,31,13,3,15,17,42,91,.462,11,21,.524,14,18,.778,14,32,46,17,9,3,15,14,
L,108,123,44,91,.484,3,17,.176,17,23,.739,13,23,36,25,10,8,11,15,44,86,.512,15,30,.500,20,22,.909,15,30,45,19,8,1,18,22,
W,111,104,40,79,.506,11,22,.500,20,23,.870,9,24,33,23,13,4,11,22,38,70,.543,7,19,.368,21,29,.724,8,28,36,23,5,1,17,18,
L,107,116,39,85,.459,5,17,.294,24,31,.774,9,32,41,18,12,6,14,26,37,75,.493,7,16,.438,35,42,.833,8,38,46,22,9,6,18,25,
W,105,83,41,78,.526,13,26,.500,10,11,.909,7,32,39,26,8,7,16,20,32,74,.432,3,17,.176,16,19,.842,7,27,34,22,9,3,15,17,
W,100,98,41,86,.477,6,24,.250,12,14,.857,9,30,39,33,12,5,11,20,36,79,.456,6,23,.261,20,23,.870,12,34,46,22,6,4,17,15,
W,87,78,30,78,.385,6,24,.250,21,23,.913,12,32,44,18,12,3,15,12,33,88,.375,5,24,.208,7,10,.700,15,31,46,17,9,6,18,21,
L,112,119,45,88,.511,12,28,.429,10,14,.714,11,28,39,29,8,1,11,25,40,82,.488,9,23,.391,30,38,.789,13,33,46,21,5,4,10,16,
