W,101,94,40,76,.526,11,20,.550,10,16,.625,4,36,40,25,3,6,15,18,39,93,.419,8,15,.533,8,15,.533,11,33,44,24,6,3,14,15,
W,91,85,38,94,.404,5,21,.238,10,14,.714,12,38,50,20,7,0,12,18,30,82,.366,8,27,.296,17,24,.708,8,38,46,22,4,7,12,19,
L,105,115,47,94,.500,6,12,.500,5,8,.625,12,23,35,24,6,2,12,25,45,81,.556,8,20,.400,17,19,.895,7,32,39,29,3,7,16,15,
W,102,94,40,86,.465,4,16,.250,18,20,.900,8,31,39,27,14,9,16,22,35,83,.422,9,19,.474,15,20,.750,10,35,45,22,4,4,22,23,
W,99,96,41,85,.482,6,16,.375,11,15,.733,6,33,39,25,5,7,14,17,42,85,.494,7,19,.368,5,9,.556,5,38,43,14,7,5,18,17,
W,76,74,31,79,.392,5,19,.263,9,18,.500,11,31,42,19,9,3,12,18,29,71,.408,8,20,.400,8,10,.800,6,39,45,16,7,4,19,20,
W,120,89,41,76,.539,12,28,.429,26,30,.867,9,42,51,22,5,4,13,19,31,82,.378,6,22,.273,21,29,.724,9,24,33,16,6,1,10,22,
W,109,85,44,89,.494,13,28,.464,8,11,.727,11,39,50,29,9,2,12,15,34,82,.415,5,19,.263,12,16,.750,11,29,40,19,4,9,15,12,
W,92,79,39,77,.506,8,22,.364,6,8,.750,5,42,47,28,6,4,17,14,33,91,.363,5,15,.333,8,11,.727,12,32,44,15,11,3,9,11,
W,91,82,35,76,.461,4,15,.267,17,22,.773,7,36,43,19,8,5,17,15,35,91,.385,5,16,.313,7,11,.636,16,34,50,16,9,4,18,23,
W,104,93,39,81,.481,8,21,.381,18,24,.750,7,34,41,27,12,6,11,14,39,86,.453,4,15,.267,11,12,.917,10,34,44,18,4,3,17,20,
W,102,86,42,79,.532,7,17,.412,11,16,.688,11,30,41,25,8,3,15,18,35,80,.438,3,11,.273,13,17,.765,12,26,38,16,7,2,14,18,
W,126,96,46,80,.575,16,24,.667,18,23,.783,6,31,37,30,9,5,15,17,39,83,.470,4,13,.308,14,20,.700,10,27,37,19,9,2,17,21,
W,112,93,44,81,.543,10,25,.400,14,19,.737,7,38,45,30,12,7,19,18,37,97,.381,2,15,.133,17,20,.850,17,31,48,21,11,6,15,18,
L,88,94,36,92,.391,7,27,.259,9,14,.643,12,33,45,19,11,3,12,16,39,84,.464,4,15,.267,12,15,.800,11,40,51,24,5,6,16,17,
W,109,91,42,76,.553,8,17,.471,17,17,1.000,7,36,43,24,10,4,19,12,34,78,.436,9,19,.474,14,15,.933,4,24,28,20,8,5,15,13,
L,106,112,44,91,.484,9,26,.346,9,13,.692,4,29,33,27,8,9,15,19,40,90,.444,13,30,.433,19,30,.633,12,42,54,24,13,4,16,18,
W,102,100,42,78,.538,6,18,.333,12,17,.706,9,39,48,27,6,8,17,10,42,96,.438,11,31,.355,5,5,1.000,10,29,39,22,10,2,10,19,
L,100,111,41,91,.451,13,26,.500,5,6,.833,10,24,34,24,6,1,11,21,38,71,.535,9,19,.474,26,28,.929,8,33,41,22,8,3,14,16,
W,116,103,45,82,.549,13,23,.565,13,16,.813,8,28,36,30,8,3,14,18,38,83,.458,10,23,.435,17,19,.895,11,27,38,23,6,3,17,18,
W,109,77,46,88,.523,4,17,.235,13,17,.765,17,35,52,25,8,2,15,21,29,84,.345,2,15,.133,17,23,.739,16,21,37,16,7,4,12,18,
