L,92,106,33,83,.398,5,20,.250,21,24,.875,9,30,39,17,3,4,12,18,38,83,.458,9,19,.474,21,22,.955,13,35,48,17,5,8,12,25,
W,112,103,40,72,.556,9,21,.429,23,37,.622,15,29,44,27,7,7,18,19,40,79,.506,2,14,.143,21,29,.724,8,22,30,17,10,4,12,28,
L,91,95,39,90,.433,6,26,.231,7,9,.778,10,33,43,24,5,4,13,19,39,84,.464,5,15,.333,12,20,.600,7,34,41,22,6,6,10,17,
W,112,95,41,76,.539,13,21,.619,17,26,.654,10,30,40,26,4,2,7,17,40,93,.430,6,19,.316,9,11,.818,20,26,46,27,5,2,8,17,
W,126,118,46,84,.548,12,22,.545,22,25,.880,8,24,32,20,10,1,6,23,36,74,.486,14,29,.483,32,38,.842,15,27,42,24,4,1,14,22,
W,114,86,43,79,.544,14,28,.500,14,19,.737,11,36,47,29,9,3,17,25,34,89,.382,4,22,.182,14,22,.636,17,24,41,24,6,3,11,15,
W,110,103,36,73,.493,6,15,.400,32,42,.762,8,35,43,21,5,3,19,16,45,88,.511,3,22,.136,10,17,.588,6,30,36,31,10,4,16,26,
L,92,111,31,76,.408,8,24,.333,22,34,.647,8,26,34,17,6,1,13,15,45,91,.495,6,21,.286,15,20,.750,16,37,53,24,8,5,11,21,
W,102,87,38,74,.514,2,12,.167,24,37,.649,14,31,45,25,7,6,11,22,29,81,.358,10,30,.333,19,28,.679,15,27,42,19,5,1,11,27,
L,115,116,42,84,.500,6,21,.286,25,34,.735,9,28,37,31,12,5,11,27,40,83,.482,5,18,.278,31,44,.705,17,35,52,18,8,6,17,23,
L,112,116,37,86,.430,7,25,.280,31,42,.738,21,31,52,26,8,2,20,24,41,78,.526,13,31,.419,21,26,.808,7,24,31,33,11,5,15,32,
W,118,105,36,71,.507,9,24,.375,37,54,.685,10,35,45,25,6,4,12,28,34,85,.400,7,26,.269,30,40,.750,16,28,44,22,7,2,9,35,
W,123,78,50,89,.562,9,28,.321,14,17,.824,11,48,59,33,12,9,22,20,27,100,.270,3,28,.107,21,25,.840,20,24,44,16,15,4,17,16,
W,122,117,46,79,.582,4,10,.400,26,31,.839,5,28,33,24,13,2,8,20,43,84,.512,13,31,.419,18,22,.818,9,23,32,26,2,2,16,27,
L,103,113,35,81,.432,6,21,.286,27,38,.711,9,29,38,19,11,6,12,20,44,88,.500,9,20,.450,16,21,.762,12,36,48,26,5,4,17,28,
L,96,102,31,80,.388,7,24,.292,27,43,.628,13,34,47,23,6,4,12,15,42,87,.483,5,15,.333,13,15,.867,6,36,42,27,7,9,11,30,
W,125,117,42,81,.519,13,30,.433,28,39,.718,10,34,44,26,8,2,17,23,43,93,.462,12,29,.414,19,24,.792,10,27,37,26,9,3,14,30,
W,123,110,43,83,.518,16,28,.571,21,26,.808,10,30,40,34,4,5,9,28,37,87,.425,7,18,.389,29,35,.829,20,30,50,24,2,7,9,23,
W,101,93,41,93,.441,8,24,.333,11,13,.846,14,28,42,25,12,8,11,23,34,77,.442,8,25,.320,17,24,.708,12,34,46,19,6,4,20,20,
W,108,76,38,81,.469,9,25,.360,23,32,.719,9,36,45,25,9,9,11,22,28,85,.329,3,22,.136,17,19,.895,11,33,44,13,4,6,20,29,
W,104,96,40,78,.513,8,20,.400,16,22,.727,9,31,40,26,7,5,15,21,39,86,.453,7,19,.368,11,19,.579,16,30,46,22,8,0,18,24,
W,142,94,57,103,.553,12,26,.462,16,22,.727,16,48,64,34,16,5,17,21,34,86,.395,8,30,.267,18,26,.692,4,29,33,26,9,2,22,16,
W,109,108,42,79,.532,7,22,.318,18,24,.750,13,22,35,26,7,4,18,21,38,76,.500,12,28,.429,20,26,.769,8,21,29,29,13,1,15,20,
W,112,105,43,78,.551,4,14,.286,22,31,.710,9,33,42,25,11,4,21,28,39,85,.459,7,20,.350,20,29,.690,13,23,36,22,11,5,16,25,
W,111,98,43,88,.489,8,18,.444,17,24,.708,11,38,49,23,7,9,10,21,36,82,.439,8,21,.381,18,25,.720,6,30,36,27,6,2,12,21,
W,96,87,37,76,.487,9,23,.391,13,20,.650,6,26,32,20,12,3,11,16,35,77,.455,7,14,.500,10,13,.769,9,30,39,18,7,3,16,17,
W,102,80,42,94,.447,8,28,.286,10,15,.667,10,31,41,32,8,3,5,20,29,83,.349,8,24,.333,14,20,.700,16,32,48,19,2,1,17,17,
L,100,110,36,92,.391,5,21,.238,23,25,.920,16,27,43,22,13,5,15,28,38,93,.409,6,25,.240,28,33,.848,19,36,55,22,11,4,16,23,
W,112,103,45,83,.542,11,29,.379,11,17,.647,7,33,40,31,13,10,13,15,42,93,.452,12,29,.414,7,13,.538,16,30,46,29,9,2,15,15,
W,106,98,38,78,.487,8,18,.444,22,27,.815,7,33,40,29,7,6,13,17,41,85,.482,5,13,.385,11,16,.688,11,27,38,27,6,2,10,18,
L,96,98,33,80,.413,13,30,.433,17,28,.607,12,28,40,25,7,9,12,21,38,90,.422,3,12,.250,19,25,.760,17,36,53,24,6,9,11,20,
W,109,103,38,82,.463,11,26,.423,22,25,.880,13,28,41,22,10,3,19,24,37,79,.468,10,20,.500,19,27,.704,11,32,43,21,12,4,17,21,
W,118,107,42,89,.472,12,41,.293,22,36,.611,12,31,43,26,10,10,9,29,32,79,.405,7,25,.280,36,45,.800,14,35,49,14,2,3,19,25,
W,114,104,38,82,.463,12,30,.400,26,32,.813,13,36,49,23,8,4,18,18,41,96,.427,10,26,.385,12,14,.857,12,30,42,30,9,4,17,23,
W,112,108,37,79,.468,11,26,.423,27,30,.900,10,26,36,18,10,4,13,24,36,78,.462,8,28,.286,28,33,.848,14,24,38,17,4,4,14,26,
L,107,113,39,91,.429,6,27,.222,23,29,.793,12,29,41,26,7,4,6,20,41,82,.500,14,29,.483,17,20,.850,8,38,46,24,4,9,11,21,
W,120,97,47,83,.566,10,19,.526,16,26,.615,8,44,52,28,12,5,16,17,36,86,.419,7,31,.226,18,23,.783,8,30,38,26,9,0,14,19,
L,101,107,36,86,.419,8,27,.296,21,34,.618,15,37,52,23,7,5,16,22,38,90,.422,5,21,.238,26,32,.813,11,33,44,18,8,8,8,24,
W,117,101,41,81,.506,9,19,.474,26,36,.722,10,33,43,31,6,8,11,26,35,82,.427,4,9,.444,27,33,.818,12,26,38,21,5,4,10,26,
W,117,105,44,83,.530,9,24,.375,20,30,.667,7,34,41,29,11,4,15,21,35,82,.427,8,29,.276,27,30,.900,13,30,43,20,10,4,19,26,
L,104,110,34,84,.405,8,34,.235,28,33,.848,8,34,42,20,4,4,8,20,42,101,.416,10,26,.385,16,22,.727,24,41,65,29,5,2,10,23,W,93,90,34,87,.391,7,30,.233,18,25,.720,14,19,33,17,10,4,11,27,28,65,.431,6,21,.286,28,34,.824,8,39,47,23,5,2,22,27,
W,118,111,34,71,.479,12,33,.364,38,44,.864,6,30,36,25,6,2,14,26,42,82,.512,7,20,.350,20,28,.714,9,31,40,24,5,2,14,35,
L,92,98,33,88,.375,9,31,.290,17,21,.810,11,24,35,23,10,7,8,25,34,68,.500,3,10,.300,27,33,.818,9,37,46,21,4,11,19,22,
W,107,101,41,81,.506,10,23,.435,15,17,.882,5,30,35,28,6,6,10,17,36,77,.468,10,27,.370,19,24,.792,9,34,43,24,4,2,17,20,
L,104,121,38,82,.463,7,19,.368,21,27,.778,5,25,30,26,12,2,14,14,43,74,.581,15,25,.600,20,20,1.000,4,35,39,29,7,3,23,22,
W,106,102,40,81,.494,5,12,.417,21,30,.700,8,29,37,17,8,4,7,19,36,80,.450,10,25,.400,20,25,.800,9,34,43,25,2,3,16,26,
L,85,89,33,74,.446,5,22,.227,14,17,.824,8,36,44,26,6,8,15,20,33,83,.398,2,19,.105,21,27,.778,10,29,39,20,11,4,8,17,
W,120,107,36,68,.529,14,29,.483,34,43,.791,4,43,47,24,5,12,20,26,38,99,.384,11,30,.367,20,23,.870,16,27,43,26,9,3,10,30,
L,89,105,36,81,.444,7,23,.304,10,22,.455,9,31,40,20,2,5,12,21,39,80,.488,10,26,.385,17,25,.680,9,36,45,28,7,2,8,24,
W,114,90,45,84,.536,12,21,.571,12,16,.750,2,37,39,24,8,9,7,19,34,86,.395,8,24,.333,14,18,.778,11,37,48,21,5,1,13,17,
W,110,93,43,77,.558,13,31,.419,11,17,.647,4,31,35,31,6,0,13,21,30,67,.448,6,26,.231,27,31,.871,6,24,30,11,10,3,12,15,
L,91,107,32,77,.416,7,25,.280,20,28,.714,5,27,32,14,10,1,10,27,42,85,.494,7,21,.333,16,23,.696,12,40,52,20,3,3,17,21,
W,113,92,45,88,.511,15,32,.469,8,10,.800,8,35,43,28,2,2,8,24,31,75,.413,2,20,.100,28,35,.800,5,28,33,21,6,4,5,17,
W,104,98,37,78,.474,12,28,.429,18,19,.947,9,30,39,21,9,3,15,19,35,78,.449,10,27,.370,18,24,.750,12,26,38,18,8,4,15,17,
W,102,85,38,81,.469,9,25,.360,17,22,.773,8,37,45,23,8,4,10,18,32,82,.390,10,37,.270,11,15,.733,8,32,40,17,7,6,14,27,
W,112,96,45,80,.563,11,28,.393,11,15,.733,9,28,37,21,6,5,11,25,34,75,.453,7,21,.333,21,33,.636,12,25,37,19,6,2,13,15,
W,127,101,41,80,.513,15,34,.441,30,36,.833,9,41,50,33,5,7,14,26,35,82,.427,2,12,.167,29,40,.725,6,26,32,26,9,3,10,27,
W,114,86,42,78,.538,12,31,.387,18,25,.720,6,38,44,32,11,6,17,17,33,79,.418,7,20,.350,13,25,.520,6,28,34,21,11,2,16,24,
W,120,100,43,78,.551,17,32,.531,17,24,.708,6,32,38,34,7,6,7,20,38,80,.475,8,23,.348,16,25,.640,12,33,45,26,4,2,11,18,
W</span>,121,120,44,96,.458,9,31,.290,24,30,.800,10,35,45,27,7,5,11,22,44,91,.484,16,37,.432,16,20,.800,7,36,43,32,9,3,16,28,
W,103,96,42,88,.477,7,24,.292,12,14,.857,10,40,50,25,7,7,12,17,35,89,.393,9,27,.333,17,22,.773,12,31,43,27,6,1,11,18,
L,96,104,32,75,.427,6,20,.300,26,31,.839,12,25,37,14,7,2,18,20,39,80,.488,9,16,.563,17,21,.810,9,28,37,28,10,6,14,25,
L,106,111,39,91,.429,14,29,.483,14,19,.737,10,25,35,24,8,3,12,24,43,76,.566,7,11,.636,18,24,.750,6,33,39,25,3,4,15,19,
W,113,91,43,80,.538,12,24,.500,15,20,.750,12,29,41,35,9,3,14,21,35,83,.422,8,27,.296,13,22,.591,17,24,41,23,10,3,17,19,
W,102,100,34,78,.436,6,18,.333,28,45,.622,14,37,51,20,7,4,12,15,40,90,.444,4,19,.211,16,23,.696,14,29,43,27,6,4,12,30,
L,106,109,39,85,.459,3,18,.167,25,33,.758,13,26,39,21,14,4,11,22,38,80,.475,11,29,.379,22,30,.733,9,31,40,30,6,1,21,24,
W,106,102,37,81,.457,12,26,.462,20,27,.741,11,30,41,29,10,4,12,18,43,81,.531,8,24,.333,8,15,.533,10,36,46,29,6,1,18,26,
L,118,125,43,86,.500,10,24,.417,22,29,.759,11,25,36,23,10,5,10,22,49,77,.636,13,23,.565,14,22,.636,2,31,33,37,6,2,11,19,
L,104,107,37,92,.402,11,29,.379,19,28,.679,16,35,51,26,10,5,10,23,34,76,.447,12,23,.522,27,35,.771,9,34,43,28,6,3,14,21,
W,100,86,34,87,.391,9,32,.281,23,31,.742,11,39,50,18,10,4,13,20,34,80,.425,6,28,.214,12,22,.545,8,36,44,24,11,4,16,21,
L,98,110,37,81,.457,12,25,.480,12,15,.800,9,34,43,26,4,7,14,19,41,86,.477,13,34,.382,15,19,.789,12,31,43,25,7,1,9,17,
W,101,97,37,81,.457,10,23,.435,17,22,.773,7,34,41,24,7,12,14,16,38,92,.413,8,19,.421,13,22,.591,18,34,52,26,7,3,13,22,
W,99,78,36,82,.439,15,34,.441,12,20,.600,5,45,50,28,6,3,10,13,32,84,.381,4,17,.235,10,15,.667,7,33,40,24,6,2,7,19,
W,127,91,46,85,.541,15,37,.405,20,26,.769,9,34,43,33,13,3,8,19,32,79,.405,9,25,.360,18,26,.692,15,30,45,17,7,1,21,19,
L,98,107,33,74,.446,7,25,.280,25,33,.758,8,37,45,23,5,5,21,25,36,81,.444,13,27,.481,22,33,.667,7,34,41,25,13,2,12,23,
W,114,89,40,85,.471,12,33,.364,22,30,.733,8,34,42,29,9,5,6,16,37,85,.435,5,20,.250,10,17,.588,9,37,46,21,3,1,12,20,
W,120,100,46,88,.523,13,31,.419,15,21,.714,9,38,47,31,8,5,10,17,38,86,.442,12,30,.400,12,17,.706,8,32,40,29,4,2,11,18,
L,90,104,34,75,.453,9,26,.346,13,18,.722,6,21,27,17,4,2,13,24,39,81,.481,6,21,.286,20,24,.833,15,31,46,28,8,5,12,20,
W,100,94,37,88,.420,8,23,.348,18,19,.947,7,37,44,20,9,2,7,22,35,87,.402,6,26,.231,18,20,.900,11,37,48,22,5,1,12,18,
L,121,126,43,91,.473,10,29,.345,25,36,.694,17,26,43,26,9,1,13,21,46,83,.554,10,23,.435,24,31,.774,12,32,44,23,9,3,19,30,
W,117,108,44,92,.478,9,28,.321,20,31,.645,11,23,34,24,7,6,5,22,41,89,.461,5,18,.278,21,26,.808,22,32,54,18,3,2,17,25,
W,102,93,39,82,.476,9,21,.429,15,19,.789,10,34,44,27,6,10,11,14,33,84,.393,12,29,.414,15,21,.714,12,31,43,24,6,2,13,14,
W,123,84,49,83,.590,11,25,.440,14,21,.667,9,39,48,41,8,9,14,17,33,88,.375,4,21,.190,14,25,.560,15,25,40,17,11,3,12,14,
W,120,100,43,87,.494,10,23,.435,24,36,.667,14,36,50,28,7,5,11,20,34,80,.425,10,29,.345,22,27,.815,5,26,31,23,5,8,11,25,
W,102,98,38,80,.475,7,19,.368,19,22,.864,10,35,45,25,10,8,13,17,40,83,.482,8,21,.381,10,15,.667,8,30,38,26,7,4,10,15,
W,94,89,34,76,.447,9,26,.346,17,25,.680,10,27,37,13,7,6,8,20,35,81,.432,5,24,.208,14,20,.700,16,31,47,17,2,6,9,18,
L,103,108,42,92,.457,7,28,.250,12,17,.706,9,29,38,20,5,4,5,21,36,86,.419,13,25,.520,23,26,.885,14,37,51,26,5,3,8,15,
W,105,85,40,91,.440,8,22,.364,17,18,.944,16,40,56,20,12,7,15,23,28,75,.373,10,30,.333,19,28,.679,4,32,36,18,11,3,17,17,
L,100,102,42,89,.472,8,23,.348,8,25,.320,15,37,52,23,6,1,12,22,41,83,.494,12,27,.444,8,18,.444,10,35,45,21,4,0,16,27,
L,94,105,38,91,.418,5,22,.227,13,20,.650,14,29,43,24,9,1,12,29,31,72,.431,8,30,.267,35,44,.795,14,38,52,23,10,4,18,21,
L,107,123,38,78,.487,6,23,.261,25,31,.806,7,23,30,21,8,4,8,21,40,75,.533,13,30,.433,30,37,.811,10,32,42,25,7,1,11,19,
L,108,131,42,90,.467,12,32,.375,12,17,.706,8,21,29,28,9,2,13,26,46,88,.523,8,20,.400,31,38,.816,16,38,54,26,8,6,11,21,
W,115,98,41,92,.446,9,27,.333,24,29,.828,17,36,53,21,8,3,6,25,33,81,.407,10,34,.294,22,30,.733,14,33,47,19,2,3,12,26,
